X	Y	Species	Type	Diam	Height
32.86	87.23	ABCO	Adult	13.56	0
94.5	89.36	ABCO	Adult	2.36	0
252.12	179.15	ABCO	Adult	2.89	0
148.95	208.57	ABCO	Adult	2.66	0
200.47	197.96	ABCO	Adult	1.45	0
113.51	293.68	ABCO	Adult	5.81	0
111.31	285.58	ABCO	Adult	12.27	0
245.66	6.54	ABCO	Adult	2.6	0
42.21	247.57	ABCO	Adult	21.84	0
230.18	73.97	ABCO	Adult	4.19	0
72.65	272.51	ABCO	Adult	0.13	0
97.88	76.96	ABCO	Adult	1.27	0
294.5	162.25	ABCO	Adult	17.27	0
76.76	170.62	ABCO	Adult	1.87	0
153.54	97.27	ABCO	Adult	5.56	0
224.18	139.62	ABCO	Adult	5.05	0
234.19	131.29	ABCO	Adult	8.58	0
187.51	258.99	ABCO	Adult	4.93	0
290.72	153.8	ABCO	Adult	2.56	0
211.86	238.1	ABCO	Adult	7.68	0
161.15	161.52	ABCO	Adult	5.99	0
246.34	107.25	ABCO	Adult	32.96	0
266.99	119.85	ABCO	Adult	4.81	0
217.48	125.43	ABCO	Adult	96.38	0
221.95	296.1	ABCO	Adult	5.7	0
111.49	219.53	ABCO	Adult	2.15	0
119.66	100.77	ABCO	Adult	6.78	0
242.1	83.29	ABCO	Adult	5.38	0
193.13	221.42	ABCO	Adult	10.33	0
89.11	111.18	ABCO	Adult	2.97	0
117.89	162.35	ABCO	Adult	8.77	0
50.25	84.83	ABCO	Adult	9.83	0
143.3	68.39	ABCO	Adult	5.68	0
186.47	153.94	ABCO	Adult	2.4	0
146.66	249.47	ABCO	Adult	8.3	0
162.66	127.27	ABCO	Adult	1.37	0
54.63	67.21	ABCO	Adult	19.09	0
88.83	177	ABCO	Adult	11.95	0
220.18	155.15	ABCO	Adult	6.17	0
37.23	217.66	ABCO	Adult	4.07	0
282.39	157	ABCO	Adult	2.07	0
67.16	272.76	ABCO	Adult	2.22	0
29.21	167.74	ABCO	Adult	2.85	0
111.05	243.46	ABCO	Adult	222.99	0
267.4	197.9	ABCO	Adult	4.09	0
216.64	173.03	ABCO	Adult	31.21	0
299.27	175.78	ABCO	Adult	2.21	0
251.27	35.97	ABCO	Adult	45.66	0
226.51	146.79	ABCO	Adult	0.6	0
204.76	177.57	ABCO	Adult	44.62	0
297.84	197.89	ABCO	Adult	1.2	0
17.9	222.04	ABCO	Adult	1.23	0
105.59	181.69	ABCO	Adult	17.09	0
224.93	30.3	ABCO	Adult	5.2	0
268.28	248.78	ABCO	Adult	29.02	0
295.53	96.24	ABCO	Adult	8.21	0
13.53	286.86	ABCO	Adult	1.41	0
248.34	194.23	ABCO	Adult	8.85	0
251.26	245.19	ABCO	Adult	4.16	0
85.68	281.43	ABCO	Adult	8.39	0
251.05	11.6	ABCO	Adult	35.81	0
94.65	224.65	ABCO	Adult	22.41	0
86.65	187.32	ABCO	Adult	55.89	0
254.62	94.62	ABCO	Adult	2.58	0
295.78	150.35	ABCO	Adult	6.7	0
121.77	223.19	ABCO	Adult	19.4	0
242.84	57	ABCO	Adult	18.87	0
23.6	113.08	ABCO	Adult	4.25	0
210.46	233.95	ABCO	Adult	2.26	0
269.63	111.48	ABCO	Adult	17.59	0
126.2	286.42	ABCO	Adult	199.17	0
173.32	229.9	ABCO	Adult	1.42	0
153.62	134.45	ABCO	Adult	5.7	0
244.05	111.14	ABCO	Adult	2.44	0
255.57	56.45	ABCO	Adult	6.61	0
63.89	129.71	ABCO	Adult	5.22	0
120.5	137.5	ABCO	Adult	4.14	0
113.37	259.95	ABCO	Adult	1.25	0
252.67	141.76	ABCO	Adult	204.69	0
150.96	228.36	ABCO	Adult	2.04	0
262.8	98.1	ABCO	Adult	1.53	0
101.31	266.93	ABCO	Adult	13.34	0
155.33	155.82	ABCO	Adult	6.49	0
188.75	207.93	ABCO	Adult	39.68	0
202.1	61.23	ABCO	Adult	0.65	0
204.15	294.41	ABCO	Adult	20.02	0
59.97	273.27	ABCO	Adult	0.87	0
254.67	97.34	ABCO	Adult	4.94	0
48.98	296.96	ABCO	Adult	13.6	0
206.07	280.71	ABCO	Adult	2.41	0
109.42	96.54	ABCO	Adult	9.01	0
177.47	294.78	ABCO	Adult	12.83	0
16.3	239.87	ABCO	Adult	6.9	0
2.18	191.9	ABCO	Adult	15.34	0
8.47	87.97	ABCO	Adult	1.76	0
65.88	285.18	ABCO	Adult	19.22	0
248.08	200.31	ABCO	Adult	0.71	0
102.8	295.07	ABCO	Adult	1.1	0
183.05	193.04	ABCO	Adult	1.26	0
243.41	171.77	ABCO	Adult	3.66	0
9.57	51.25	ABCO	Adult	3.13	0
78.46	230.61	ABCO	Adult	2	0
0	228.59	ABCO	Adult	22.98	0
170.15	66.16	ABCO	Adult	14.64	0
243.35	69.29	ABCO	Adult	9.68	0
208.05	271.07	ABCO	Adult	12.77	0
65.47	147.34	ABCO	Adult	16.23	0
104.52	223.18	ABCO	Adult	3.58	0
146.03	167.87	ABCO	Adult	47.14	0
160.22	214.3	ABCO	Adult	0.19	0
267.37	284.71	ABCO	Adult	6.38	0
235.09	183.16	ABCO	Adult	8.59	0
261.22	67.25	ABCO	Adult	202.65	0
178.58	52.82	ABCO	Adult	3.25	0
207.84	190.32	ABCO	Adult	21.96	0
158.07	298.73	ABCO	Adult	5.51	0
254.32	78.58	ABCO	Adult	0.93	0
11.02	191.07	ABCO	Adult	10.53	0
31.88	90.62	ABCO	Adult	4.17	0
152.66	93.94	ABCO	Adult	1.18	0
255.77	85.99	ABCO	Adult	3.81	0
126.02	120	ABCO	Adult	38.44	0
99.25	279.55	ABCO	Adult	0.8	0
59.42	93.04	ABCO	Adult	8.51	0
71.58	68.6	ABCO	Adult	4.3	0
159.15	207.24	ABCO	Adult	2.17	0
85.74	100.45	ABCO	Adult	7.43	0
27.23	130.19	ABCO	Adult	4.44	0
141.96	126.6	ABCO	Adult	41.28	0
98.62	283.8	ABCO	Adult	2.48	0
38.3	251.97	ABCO	Adult	3.06	0
254.58	148.03	ABCO	Adult	2.12	0
207.1	152.21	ABCO	Adult	46.37	0
232.23	99.82	ABCO	Adult	4.8	0
37.35	295.65	ABCO	Adult	2.06	0
222.69	203.82	ABCO	Adult	2.39	0
297.29	114.65	ABCO	Adult	14.88	0
218.68	121.87	ABCO	Adult	7.98	0
10.19	282.25	ABCO	Adult	3.7	0
34.29	67.31	ABCO	Adult	5.37	0
0.9	190.24	ABCO	Adult	1.96	0
8.27	257.2	ABCO	Adult	0.67	0
31.81	211.54	ABCO	Adult	1.81	0
6.51	149.66	ABCO	Adult	3.01	0
126.86	123.81	ABCO	Adult	7.11	0
239.35	43.3	ABCO	Adult	10.17	0
127.69	240.51	ABCO	Adult	4.07	0
240.24	121.62	ABCO	Adult	46.21	0
43.56	257.21	ABCO	Adult	7.88	0
224.75	55.38	ABCO	Adult	1.2	0
107.45	205.77	ABCO	Adult	3.75	0
207.42	225.05	ABCO	Adult	0.59	0
209.88	298.2	ABCO	Adult	9.33	0
270.41	93.72	ABCO	Adult	18.03	0
120.87	265.25	ABCO	Adult	4.3	0
129.32	158.75	ABCO	Adult	7.6	0
277.63	257.65	ABCO	Adult	15.11	0
280.23	292.63	ABCO	Adult	21.72	0
125.94	239.11	ABCO	Adult	69.35	0
183.07	53.73	ABCO	Adult	2.95	0
235.32	57.92	ABCO	Adult	32.65	0
168.19	110.4	ABCO	Adult	2.84	0
221.97	109.26	ABCO	Adult	5.46	0
11.28	234.82	ABCO	Adult	17.67	0
219.18	259	ABCO	Adult	7.72	0
126.8	258.07	ABCO	Adult	0.47	0
239.96	161.7	ABCO	Adult	18.56	0
58.34	173.83	ABCO	Adult	29.23	0
141.35	180.73	ABCO	Adult	2.96	0
181.44	290.59	ABCO	Adult	1.53	0
207.56	129.11	ABCO	Adult	4.16	0
211.57	213.54	ABCO	Adult	19.93	0
127.09	191.51	ABCO	Adult	3.19	0
297.58	241.11	ABCO	Adult	5.87	0
49.14	190.77	ABCO	Adult	4.35	0
5.24	279.27	ABCO	Adult	1.84	0
76.44	298.8	ABCO	Adult	10.15	0
273.27	200.36	ABCO	Adult	2.75	0
287.05	275.68	ABCO	Adult	40.61	0
16.93	173.22	ABCO	Adult	6.64	0
127.82	271.08	ABCO	Adult	2.51	0
175.82	111.26	ABCO	Adult	1.99	0
83.45	159.6	ABCO	Adult	86.51	0
29.97	238.77	ABCO	Adult	2.8	0
112.36	88.82	ABCO	Adult	23.96	0
149.41	156.04	ABCO	Adult	7.57	0
40.93	297.48	ABCO	Adult	2.56	0
52.84	206.65	ABCO	Adult	7.94	0
67.89	196.02	ABCO	Adult	3.84	0
100.16	222.13	ABCO	Adult	7.96	0
168.12	128.17	ABCO	Adult	1.75	0
79.5	79.33	ABCO	Adult	0.68	0
153.8	128.08	ABCO	Adult	1.12	0
148.68	150.58	ABCO	Adult	3.79	0
163.07	179.09	ABCO	Adult	6.08	0
100.82	84.51	ABCO	Adult	7.34	0
183.28	74.3	ABCO	Adult	30.89	0
10.72	79.15	ABCO	Adult	0.12	0
51	74.44	ABCO	Adult	3.91	0
4.58	256.49	ABCO	Adult	0.99	0
187.7	218.2	ABCO	Adult	2	0
253.82	4.08	ABCO	Adult	24.83	0
129.37	106.75	ABCO	Adult	0.98	0
194.98	277.34	ABCO	Adult	39.61	0
47.88	243.93	ABCO	Adult	4.13	0
129.01	189.3	ABCO	Adult	1.2	0
265.86	186.78	ABCO	Adult	25.49	0
58.16	201.86	ABCO	Adult	1.79	0
180.16	132.34	ABCO	Adult	2.48	0
198.7	168	ABCO	Adult	1.88	0
81.47	54.05	ABCO	Adult	11.45	0
108.98	226.97	ABCO	Adult	3.73	0
74.77	100.6	ABCO	Adult	4.91	0
143.37	157.35	ABCO	Adult	23.83	0
211.49	134.83	ABCO	Adult	5.05	0
286.76	159.97	ABCO	Adult	6.86	0
42.49	186.29	ABCO	Adult	0.58	0
124.86	194.52	ABCO	Adult	6.79	0
139.25	152.86	ABCO	Adult	15.46	0
102.91	260.59	ABCO	Adult	3.63	0
99.71	148.92	ABCO	Adult	57.27	0
273.54	173.95	ABCO	Adult	12.82	0
151.2	170.28	ABCO	Adult	16.32	0
281.71	281.95	ABCO	Adult	10.73	0
166.3	201.91	ABCO	Adult	0.83	0
168.66	208.24	ABCO	Adult	2.69	0
258.74	298.33	ABCO	Adult	3.42	0
40.87	246.83	ABCO	Adult	3.92	0
180.5	286.98	ABCO	Adult	38.6	0
143.85	287.68	ABCO	Adult	2.47	0
233.78	20.12	ABCO	Adult	113.89	0
222.94	231.26	ABCO	Adult	6.92	0
214.82	247.77	ABCO	Adult	20.91	0
10.14	165.54	ABCO	Adult	3.11	0
280.74	88.27	ABCO	Adult	0.91	0
204.34	247.52	ABCO	Adult	1.5	0
208.29	123.94	ABCO	Adult	2.63	0
18.33	67.26	ABCO	Adult	50.42	0
118	243.07	ABCO	Adult	10.3	0
219.46	158.21	ABCO	Adult	1.37	0
242.07	204.29	ABCO	Adult	34.78	0
76.06	92.64	ABCO	Adult	22.86	0
239.24	289.42	ABCO	Adult	5.23	0
110.77	283.02	ABCO	Adult	9.57	0
34.59	123.47	ABCO	Adult	24.78	0
298.94	16.21	ABCO	Adult	0.09	0
43.85	76.53	ABCO	Adult	1.8	0
240.35	182.96	ABCO	Adult	0.98	0
165.22	145.66	ABCO	Adult	17.58	0
143.75	224.58	ABCO	Adult	4.19	0
179.92	262.87	ABCO	Adult	2.04	0
7.23	220.81	ABCO	Adult	2.06	0
26.56	209.17	ABCO	Adult	1.83	0
108.79	123.11	ABCO	Adult	29.73	0
221.1	237.03	ABCO	Adult	1.72	0
66.13	64.3	ABCO	Adult	17.16	0
31.73	101.65	ABCO	Adult	2.51	0
60.62	56.69	ABCO	Adult	9.8	0
230.99	141.86	ABCO	Adult	2.04	0
193.18	219.21	ABCO	Adult	51.44	0
240.71	209.74	ABCO	Adult	29.51	0
109.43	210.81	ABCO	Adult	13.99	0
272.78	74.33	ABCO	Adult	13.7	0
115.19	128.92	ABCO	Adult	0.79	0
129.57	241.06	ABCO	Adult	5.45	0
65.59	229.37	ABCO	Adult	2.27	0
59.73	132.06	ABCO	Adult	0.89	0
291.15	299.95	ABCO	Adult	1.22	0
20.75	177.73	ABCO	Adult	35.61	0
297.43	223.09	ABCO	Adult	1.01	0
164.92	227.08	ABCO	Adult	4.64	0
298.02	107.75	ABCO	Adult	0.69	0
181.79	227.12	ABCO	Adult	4.36	0
18.07	91.49	ABCO	Adult	6.83	0
240.49	67.37	ABCO	Adult	1.51	0
35.85	62.07	ABCO	Adult	0.07	0
117.18	215.36	ABCO	Adult	2.27	0
184.9	171.33	ABCO	Adult	14.67	0
60.96	214.87	ABCO	Adult	12.08	0
24.57	233.57	ABCO	Adult	22.56	0
62.52	156.94	ABCO	Adult	5.16	0
174.92	76.23	ABCO	Adult	6.49	0
178.68	272.64	ABCO	Adult	67.27	0
244.36	50.06	ABCO	Adult	9.54	0
3.95	69.02	ABCO	Adult	47.32	0
177.97	281.39	ABCO	Adult	23.33	0
106.54	111.46	ABCO	Adult	7.25	0
67.36	237.49	ABCO	Adult	2.64	0
128.85	261.3	ABCO	Adult	5.96	0
159.29	166.08	ABCO	Adult	1.03	0
174.76	231.28	ABCO	Adult	7.11	0
175.83	231.32	ABCO	Adult	6.22	0
194.68	152.6	ABCO	Adult	16.14	0
247.96	131.2	ABCO	Adult	2.34	0
214.24	146.35	ABCO	Adult	14.93	0
71.99	241.55	ABCO	Adult	40.32	0
74.72	179.75	ABCO	Adult	3.86	0
141.88	107.55	ABCO	Adult	36.65	0
275.11	36.91	ABCO	Adult	36.51	0
240.19	37.37	ABCO	Adult	8.56	0
2.86	229.34	ABCO	Adult	18.46	0
245.18	192.11	ABCO	Adult	6.84	0
69.75	160.78	ABCO	Adult	4.09	0
30.54	177.41	ABCO	Adult	4.24	0
76.8	280.07	ABCO	Adult	10.52	0
280.33	130.6	ABCO	Adult	4.14	0
82.23	62.98	ABCO	Adult	24.21	0
163.43	298.56	ABCO	Adult	42.91	0
296.55	114.62	ABCO	Adult	4.81	0
183.87	237.46	ABCO	Adult	13.23	0
263.12	46.52	ABCO	Adult	42.74	0
288.21	3.85	ABCO	Adult	27.7	0
96.92	75.95	ABCO	Adult	7.12	0
12.05	139.89	ABCO	Adult	1.65	0
186.5	261.19	ABCO	Adult	3.44	0
21.37	205.41	ABCO	Adult	0.82	0
250.34	89.82	ABCO	Adult	7.9	0
135.14	194.77	ABCO	Adult	1.02	0
255.53	94.56	ABCO	Adult	3.84	0
247.46	238.43	ABCO	Adult	3.75	0
222.73	165.61	ABCO	Adult	23.76	0
92.49	73.7	ABCO	Adult	17.81	0
147.11	222.53	ABCO	Adult	15.09	0
138.09	212.47	ABCO	Adult	8.2	0
228.62	21.71	ABCO	Adult	22.08	0
103.17	173.82	ABCO	Adult	63.32	0
186.81	296.56	ABCO	Adult	1.92	0
101.31	116.95	ABCO	Adult	18.57	0
13.37	196.77	ABCO	Adult	1.38	0
26.41	280.34	ABCO	Adult	5.06	0
29.29	65.57	ABCO	Adult	3.15	0
158.28	277.83	ABCO	Adult	37.62	0
165.13	266.9	ABCO	Adult	54.94	0
157.5	167.7	ABCO	Adult	1.93	0
133.95	106.74	ABCO	Adult	4.03	0
177.34	102.14	ABCO	Adult	0.03	0
76.81	62.41	ABCO	Adult	0.76	0
133.34	232.46	ABCO	Adult	112.31	0
297.3	207.82	ABCO	Adult	5.91	0
6.7	98.68	ABCO	Adult	43.83	0
38.88	299.52	ABCO	Adult	4.06	0
298.31	143.67	ABCO	Adult	0.72	0
286.48	21.72	ABCO	Adult	0.82	0
247.76	180.34	ABCO	Adult	13.18	0
269.28	109.22	ABCO	Adult	8.72	0
207.43	232.07	ABCO	Adult	3.65	0
10.05	157.51	ABCO	Adult	4.84	0
117.03	172.32	ABCO	Adult	3.96	0
62.3	84.34	ABCO	Adult	3.7	0
91.48	151.74	ABCO	Adult	0.64	0
220.1	290.65	ABCO	Adult	1.29	0
155.65	87.72	ABCO	Adult	11.83	0
52.97	102.17	ABCO	Adult	2.94	0
113.87	222.49	ABCO	Adult	12.55	0
136.76	207.65	ABCO	Adult	5.27	0
77.88	67.39	ABCO	Adult	54.84	0
11.56	204.95	ABCO	Adult	4.2	0
191.84	282.16	ABCO	Adult	3.03	0
71.13	119.78	ABCO	Adult	6.33	0
43.93	207.74	ABCO	Adult	33.34	0
257.41	237.15	ABCO	Adult	7.94	0
135.59	157.04	ABCO	Adult	23.85	0
169.53	271.42	ABCO	Adult	6.05	0
34.54	114.79	ABCO	Adult	4.42	0
242.22	126.06	ABCO	Adult	59	0
172.16	223.57	ABCO	Adult	0.26	0
243.95	16.59	ABCO	Adult	17.05	0
243.65	221.73	ABCO	Adult	14.14	0
139.99	221.44	ABCO	Adult	0.54	0
30.75	165.37	ABCO	Adult	36.1	0
275.99	220.6	ABCO	Adult	0.9	0
96.77	113.12	ABCO	Adult	13.5	0
103.42	100.04	ABCO	Adult	15	0
124.28	179.77	ABCO	Adult	3.08	0
231.85	12.46	ABCO	Adult	20.6	0
299.58	13.59	ABCO	Adult	6.61	0
271.96	116.52	ABCO	Adult	5.36	0
290.5	260.43	ABCO	Adult	4.41	0
239.52	199.66	ABCO	Adult	0.44	0
113.16	179.78	ABCO	Adult	1.29	0
244.58	233.38	ABCO	Adult	4.26	0
177.69	124.5	ABCO	Adult	2.45	0
185.11	99.68	ABCO	Adult	1.4	0
18.89	93.36	ABCO	Adult	6.98	0
296.95	54.18	ABCO	Adult	1.13	0
232.54	214.36	ABCO	Adult	5.63	0
120.14	79.17	ABCO	Adult	64.5	0
112.14	156.69	ABCO	Adult	12.03	0
262.51	284.83	ABCO	Adult	18.07	0
287.49	37.31	ABCO	Adult	6.1	0
149.56	214.06	ABCO	Adult	22.48	0
138.62	207.81	ABCO	Adult	2.09	0
246.15	290.47	ABCO	Adult	174.18	0
66.98	178.62	ABCO	Adult	14.66	0
294.47	81.3	ABCO	Adult	5.55	0
68.86	54.71	ABCO	Adult	2.98	0
218.94	268.51	ABCO	Adult	44.89	0
268.56	297.93	ABCO	Adult	36.6	0
136.86	261.98	ABCO	Adult	4.45	0
292.08	283.96	ABCO	Adult	4.76	0
282.32	78.27	ABCO	Adult	0.33	0
195.74	92.46	ABCO	Adult	1.87	0
82.79	277.72	ABCO	Adult	1.1	0
13.51	163.77	ABCO	Adult	13.25	0
278.98	95.08	ABCO	Adult	40.65	0
121.8	251.7	ABCO	Adult	0.43	0
30.55	178.9	ABCO	Adult	4.44	0
116.14	91.33	ABCO	Adult	6.13	0
270.74	24.77	ABCO	Adult	3.42	0
107.7	267.14	ABCO	Adult	2.98	0
101.39	84.03	ABCO	Adult	1.29	0
60.71	162.27	ABCO	Adult	0.8	0
279.94	268.87	ABCO	Adult	1.26	0
227.62	116.76	ABCO	Adult	3.18	0
91.63	166.84	ABCO	Adult	10.71	0
69.31	278.7	ABCO	Adult	1.92	0
114.35	236.71	ABCO	Adult	36.32	0
140.34	286.31	ABCO	Adult	5.09	0
62.98	268.11	ABCO	Adult	1	0
297.09	51.65	ABCO	Adult	0.99	0
202.31	119.83	ABCO	Adult	7.98	0
186.35	275.45	ABCO	Adult	40.07	0
190.4	134.04	ABCO	Adult	3.29	0
147.09	113.62	ABCO	Adult	0.89	0
10.82	152.11	ABCO	Adult	18.38	0
39.38	118.1	ABCO	Adult	0.93	0
144.24	116.75	ABCO	Adult	17.07	0
224.64	271.46	ABCO	Adult	16.21	0
51.56	221.37	ABCO	Adult	0.79	0
41.39	202.88	ABCO	Adult	28.76	0
290.85	219.48	ABCO	Adult	0.7	0
113.28	79.99	ABCO	Adult	16.94	0
248.49	133.64	ABCO	Adult	54.76	0
49.11	272.82	ABCO	Adult	0.73	0
158.12	109.87	ABCO	Adult	14.88	0
