X	Y	Species	Type	Diam	Height
216.55	289.81	ABCO	Adult	12.58	0
76.53	119.32	ABCO	Adult	6.52	0
288.17	231.73	ABCO	Adult	9.26	0
118.61	26.37	ABCO	Adult	4.22	0
73.55	154.13	ABCO	Adult	15.54	0
62.32	228.48	ABCO	Adult	17.8	0
100.29	204.37	ABCO	Adult	9.03	0
63.96	199.58	ABCO	Adult	15.69	0
237.15	71.98	ABCO	Adult	6.09	0
175.44	27.86	ABCO	Adult	19.32	0
154.64	36.41	ABCO	Adult	7.7	0
249.48	137.27	ABCO	Adult	12.72	0
254.7	162.35	ABCO	Adult	16.33	0
24.48	249.45	ABCO	Adult	21.65	0
107.6	49.75	ABCO	Adult	25.27	0
129.74	67.32	ABCO	Adult	10.82	0
257.63	185.62	ABCO	Adult	5.9	0
224.67	140.89	ABCO	Adult	5.6	0
139.16	20.44	ABCO	Adult	4.23	0
273.71	45.51	ABCO	Adult	4.02	0
44.94	201.75	ABCO	Adult	11.66	0
100.95	256.48	ABCO	Adult	85.2	0
255.8	187.7	ABCO	Adult	2.07	0
48.03	292.83	ABCO	Adult	7.86	0
81.79	126.42	ABCO	Adult	3.49	0
178.72	263.5	ABCO	Adult	5.75	0
208.64	114.92	ABCO	Adult	2.93	0
200.74	10.44	ABCO	Adult	9	0
25.45	119.92	ABCO	Adult	26.63	0
189.11	93.53	ABCO	Adult	8.37	0
124.54	243.76	ABCO	Adult	43.33	0
223.6	33.01	ABCO	Adult	7.92	0
150.68	25.88	ABCO	Adult	8.25	0
200.19	37.42	ABCO	Adult	3.26	0
222.62	112.97	ABCO	Adult	9.98	0
125.25	87.75	ABCO	Adult	3.8	0
36.27	201.17	ABCO	Adult	12.16	0
39.32	139.52	ABCO	Adult	1.43	0
151.16	132.85	ABCO	Adult	59.48	0
226.36	140.04	ABCO	Adult	17.97	0
82.3	157.39	ABCO	Adult	0.46	0
289.53	27.52	ABCO	Adult	14.99	0
87.8	232.29	ABCO	Adult	4.46	0
202.61	33.56	ABCO	Adult	0.38	0
165.03	266.31	ABCO	Adult	8.58	0
146.23	23.9	ABCO	Adult	7.4	0
166.57	232.6	ABCO	Adult	12.12	0
203.94	208.97	ABCO	Adult	2.2	0
147.42	128.42	ABCO	Adult	10.5	0
41.23	239.69	ABCO	Adult	17.97	0
69.09	235.43	ABCO	Adult	8.83	0
106.04	0.37	ABCO	Adult	2.51	0
105.88	203.27	ABCO	Adult	0.8	0
225.26	64.58	ABCO	Adult	3.1	0
192.84	291.45	ABCO	Adult	7.22	0
29.57	229.12	ABCO	Adult	3.31	0
220.09	244.71	ABCO	Adult	34.02	0
278.08	100.12	ABCO	Adult	30.49	0
113.77	292.72	ABCO	Adult	4.87	0
186.59	19.82	ABCO	Adult	4.91	0
127.61	90.46	ABCO	Adult	18.13	0
19.05	287.26	ABCO	Adult	2.96	0
101.58	295.41	ABCO	Adult	6.75	0
217.22	289.92	ABCO	Adult	7.73	0
215.28	201.37	ABCO	Adult	3.39	0
225.86	155.54	ABCO	Adult	11.23	0
110.23	98.81	ABCO	Adult	45.07	0
258.49	43.77	ABCO	Adult	2.97	0
123.34	250.68	ABCO	Adult	64.47	0
151.54	214.28	ABCO	Adult	5.59	0
47.97	270.27	ABCO	Adult	22.97	0
155.7	78.3	ABCO	Adult	15.77	0
55.45	243.72	ABCO	Adult	16.25	0
175.63	280.52	ABCO	Adult	40.02	0
265.64	164.15	ABCO	Adult	12.3	0
40.81	206.66	ABCO	Adult	9.23	0
201.05	19.65	ABCO	Adult	5.97	0
197.75	208.81	ABCO	Adult	10.02	0
202.11	19.92	ABCO	Adult	7.68	0
205.29	146.62	ABCO	Adult	7.55	0
163.11	224.82	ABCO	Adult	16.25	0
134.59	180.06	ABCO	Adult	4.44	0
195.43	40.64	ABCO	Adult	5.81	0
299.04	299.09	ABCO	Adult	14.22	0
297.4	290.35	ABCO	Adult	13.18	0
260.02	266.62	ABCO	Adult	0.94	0
147.51	123	ABCO	Adult	1.32	0
215.24	165.42	ABCO	Adult	18.8	0
22.96	254.02	ABCO	Adult	13.86	0
214.16	283.25	ABCO	Adult	35.04	0
73.25	298.11	ABCO	Adult	16.42	0
94.61	156	ABCO	Adult	8.33	0
271.75	64.34	ABCO	Adult	4.36	0
111.8	293.13	ABCO	Adult	110.91	0
237.12	41.14	ABCO	Adult	7.82	0
113.06	66.06	ABCO	Adult	5.77	0
160.3	181	ABCO	Adult	1.77	0
77.15	151.52	ABCO	Adult	1.68	0
296.45	2.91	ABCO	Adult	20.92	0
178.64	18	ABCO	Adult	3.88	0
9.46	292.03	ABCO	Adult	47.93	0
275.84	61.36	ABCO	Adult	28.01	0
291.48	45.78	ABCO	Adult	32.07	0
57.95	270.27	ABCO	Adult	0.46	0
219.24	242.87	ABCO	Adult	3.01	0
56.48	207.95	ABCO	Adult	2.74	0
299.23	97.41	ABCO	Adult	10.45	0
20.01	163.37	ABCO	Adult	7.58	0
147.39	86.26	ABCO	Adult	7	0
137.04	214.75	ABCO	Adult	83.19	0
288.15	192.4	ABCO	Adult	9.66	0
72.69	274.31	ABCO	Adult	5.49	0
281.83	135.43	ABCO	Adult	19.83	0
295.26	213.52	ABCO	Adult	6.13	0
280.3	173.15	ABCO	Adult	16.26	0
192.64	283.03	ABCO	Adult	8.81	0
258.07	70.62	ABCO	Adult	4.95	0
14.91	106.84	ABCO	Adult	16.65	0
136.46	28.31	ABCO	Adult	1.35	0
195.31	288.52	ABCO	Adult	0.64	0
127.67	277.94	ABCO	Adult	2.76	0
149.06	4.41	ABCO	Adult	3.67	0
200.89	282.51	ABCO	Adult	1.88	0
121.36	113	ABCO	Adult	2.3	0
110.79	296.76	ABCO	Adult	34.76	0
138.61	280.54	ABCO	Adult	4.42	0
164.54	267.35	ABCO	Adult	105.21	0
153.96	205.47	ABCO	Adult	29.14	0
51.26	286.55	ABCO	Adult	2.42	0
171.07	162.9	ABCO	Adult	1.78	0
264.21	172.42	ABCO	Adult	2.3	0
20.41	116.21	ABCO	Adult	5.46	0
58.64	121.3	ABCO	Adult	2.11	0
179.11	113.66	ABCO	Adult	2.86	0
276.95	233.4	ABCO	Adult	8.37	0
196.84	138.79	ABCO	Adult	69.14	0
132.57	247.31	ABCO	Adult	8.63	0
163.62	100.25	ABCO	Adult	2.98	0
65.17	108.73	ABCO	Adult	1.32	0
164.58	164.3	ABCO	Adult	11.6	0
210.58	256.01	ABCO	Adult	28.16	0
96.75	137.31	ABCO	Adult	6.12	0
102.33	154.97	ABCO	Adult	3.77	0
290.19	150.24	ABCO	Adult	5.8	0
240.83	132.92	ABCO	Adult	6.25	0
262.89	222.06	ABCO	Adult	5.01	0
116.67	132.32	ABCO	Adult	0.58	0
202.25	186.82	ABCO	Adult	7.14	0
279.89	32.76	ABCO	Adult	5.32	0
198.09	208.6	ABCO	Adult	60.28	0
177.09	188.42	ABCO	Adult	8.09	0
205.56	258.44	ABCO	Adult	10.04	0
239.28	40.99	ABCO	Adult	62.93	0
96.48	221.65	ABCO	Adult	18.27	0
74.89	254.91	ABCO	Adult	2.44	0
127.58	209.74	ABCO	Adult	4.32	0
65.8	183.19	ABCO	Adult	2.76	0
270.63	255.76	ABCO	Adult	5.85	0
123.32	142.48	ABCO	Adult	21.89	0
92.4	99.96	ABCO	Adult	1.05	0
165.53	84.72	ABCO	Adult	11.62	0
66.39	224.37	ABCO	Adult	3.85	0
228.63	274.95	ABCO	Adult	1.81	0
139.29	263.46	ABCO	Adult	2.36	0
222.73	48.91	ABCO	Adult	0.47	0
152.01	247.5	ABCO	Adult	8.09	0
203.65	92.89	ABCO	Adult	3.04	0
189.27	295.32	ABCO	Adult	39.17	0
138.84	94.71	ABCO	Adult	12.93	0
204.81	98.34	ABCO	Adult	7.05	0
48.7	182.34	ABCO	Adult	4.38	0
285.95	144.56	ABCO	Adult	6.01	0
66.45	265.92	ABCO	Adult	2.18	0
284.59	0.1	ABCO	Adult	3.88	0
244.82	208.43	ABCO	Adult	2.05	0
279.44	70.01	ABCO	Adult	6.47	0
206.7	205.44	ABCO	Adult	4.83	0
150.39	242.13	ABCO	Adult	7.33	0
15.87	162.13	ABCO	Adult	13.35	0
170.84	81.47	ABCO	Adult	3.63	0
58.77	192.52	ABCO	Adult	0.78	0
206.83	53.85	ABCO	Adult	12.22	0
26.07	230.07	ABCO	Adult	1.07	0
82.03	268.74	ABCO	Adult	22.76	0
211.68	273.51	ABCO	Adult	16.16	0
181.56	131.65	ABCO	Adult	2.94	0
162.45	187.45	ABCO	Adult	4.16	0
291.2	168.52	ABCO	Adult	7.11	0
154.66	71.12	ABCO	Adult	12	0
18.89	172.71	ABCO	Adult	1.67	0
38.03	254.6	ABCO	Adult	1.98	0
250.34	34.85	ABCO	Adult	4.49	0
110.1	11.65	ABCO	Adult	10.58	0
170.96	18.11	ABCO	Adult	12.55	0
63.58	221.34	ABCO	Adult	11.75	0
129.06	232.67	ABCO	Adult	5.27	0
46.89	166.67	ABCO	Adult	15.49	0
161.77	134.26	ABCO	Adult	4.71	0
96.97	151.69	ABCO	Adult	12.13	0
39.75	216.63	ABCO	Adult	3.32	0
271.92	86.94	ABCO	Adult	24.35	0
198.88	299.27	ABCO	Adult	15.47	0
280.2	136.17	ABCO	Adult	41.19	0
269.27	13.66	ABCO	Adult	3.17	0
156.47	291.93	ABCO	Adult	16.7	0
60.24	185.22	ABCO	Adult	12.9	0
270.05	175.38	ABCO	Adult	4.94	0
28.76	275.89	ABCO	Adult	3.68	0
209.19	45.19	ABCO	Adult	25.1	0
261.74	274.18	ABCO	Adult	11.76	0
208.08	291.28	ABCO	Adult	1.41	0
209.76	78.67	ABCO	Adult	4.79	0
208.62	105.26	ABCO	Adult	2.59	0
213.21	0.74	ABCO	Adult	8.36	0
207.99	32.03	ABCO	Adult	20.85	0
222.79	76.12	ABCO	Adult	1.21	0
298.09	261.85	ABCO	Adult	7.82	0
156.4	268.61	ABCO	Adult	13.7	0
102.49	215.71	ABCO	Adult	2.52	0
128.66	256.31	ABCO	Adult	15.98	0
159.18	170.97	ABCO	Adult	36.09	0
145.04	105.58	ABCO	Adult	4.28	0
155.95	196.96	ABCO	Adult	2.43	0
45.97	243.44	ABCO	Adult	18.69	0
105.6	92.15	ABCO	Adult	9.96	0
100.52	154.67	ABCO	Adult	0.85	0
51.39	229.02	ABCO	Adult	1.99	0
201.29	123.5	ABCO	Adult	5.07	0
247.91	169.2	ABCO	Adult	22.69	0
46.6	219.94	ABCO	Adult	5.74	0
151.67	85.8	ABCO	Adult	2.71	0
234.78	49.18	ABCO	Adult	24.52	0
199.13	268.09	ABCO	Adult	0.91	0
287.53	101.2	ABCO	Adult	5.77	0
257.66	121.72	ABCO	Adult	34.71	0
208.97	272.36	ABCO	Adult	72.51	0
193.15	6.55	ABCO	Adult	9.09	0
175.45	72.47	ABCO	Adult	35.4	0
168.16	72.28	ABCO	Adult	3.25	0
292.04	258.73	ABCO	Adult	15.02	0
272.51	60.12	ABCO	Adult	10.93	0
46.58	209.17	ABCO	Adult	0.77	0
209.81	180.98	ABCO	Adult	2.53	0
6.4	157.42	ABCO	Adult	0.35	0
130.04	210.11	ABCO	Adult	7	0
58.18	100.52	ABCO	Adult	3.19	0
97.2	224.12	ABCO	Adult	16.54	0
285.21	131.12	ABCO	Adult	7.12	0
26.74	144.49	ABCO	Adult	2.07	0
202.27	135.65	ABCO	Adult	12.81	0
247.58	273.49	ABCO	Adult	100.47	0
35.25	133.08	ABCO	Adult	6.63	0
186.46	216.74	ABCO	Adult	1.29	0
47.66	184.81	ABCO	Adult	4.15	0
214.95	139.46	ABCO	Adult	8.6	0
180.39	167.81	ABCO	Adult	3.48	0
118.62	60.02	ABCO	Adult	3.58	0
162.76	279.9	ABCO	Adult	2.02	0
292	156.22	ABCO	Adult	1.05	0
15.79	168.85	ABCO	Adult	54.87	0
276.14	167.41	ABCO	Adult	13.14	0
190.27	265.93	ABCO	Adult	16.46	0
62.7	226.73	ABCO	Adult	10.05	0
296.78	91.08	ABCO	Adult	2.82	0
177.5	281.29	ABCO	Adult	7.64	0
19.41	184.42	ABCO	Adult	6.28	0
69.86	292.44	ABCO	Adult	6.58	0
159.87	262.59	ABCO	Adult	19.75	0
13.51	159.39	ABCO	Adult	11.83	0
39.66	252.13	ABCO	Adult	6.27	0
209.32	227.14	ABCO	Adult	4.2	0
96.72	226.68	ABCO	Adult	4.18	0
186.88	268.05	ABCO	Adult	25.31	0
74.85	220.35	ABCO	Adult	4.17	0
244.89	280.45	ABCO	Adult	64.05	0
167.53	191.14	ABCO	Adult	4.95	0
228.74	226.42	ABCO	Adult	5.9	0
132.64	38.65	ABCO	Adult	4.39	0
161.44	206.43	ABCO	Adult	3.55	0
231.21	41.1	ABCO	Adult	4.31	0
258.19	176.55	ABCO	Adult	0.55	0
160.7	161.62	ABCO	Adult	10.94	0
210.31	207.5	ABCO	Adult	35.94	0
152.85	230.2	ABCO	Adult	14.03	0
286.14	243.85	ABCO	Adult	11.35	0
260.91	180.99	ABCO	Adult	2.72	0
263.08	67.81	ABCO	Adult	3.16	0
29.14	186.15	ABCO	Adult	11.64	0
272.65	268.52	ABCO	Adult	22.52	0
241.08	271.37	ABCO	Adult	4.04	0
39.05	215.98	ABCO	Adult	4.89	0
233.98	21.78	ABCO	Adult	1.54	0
139.04	257.01	ABCO	Adult	2.22	0
136.81	295.27	ABCO	Adult	50.19	0
145.05	157.91	ABCO	Adult	0.79	0
208.09	35.03	ABCO	Adult	9.75	0
231.97	163.09	ABCO	Adult	3.72	0
178.82	127.09	ABCO	Adult	1.39	0
296.68	14.52	ABCO	Adult	2.17	0
170.09	75.83	ABCO	Adult	31.39	0
41.46	164.36	ABCO	Adult	14.8	0
131.75	129.26	ABCO	Adult	11.08	0
66.14	158.37	ABCO	Adult	16.63	0
296.68	147.36	ABCO	Adult	42.05	0
212.17	209.25	ABCO	Adult	1.02	0
196.57	201.49	ABCO	Adult	15.71	0
53.31	295.03	ABCO	Adult	6.23	0
220.63	209.35	ABCO	Adult	19.39	0
183.08	223.15	ABCO	Adult	22.57	0
24.54	246.7	ABCO	Adult	2.24	0
34.59	145.63	ABCO	Adult	15.48	0
135.36	73.11	ABCO	Adult	15.12	0
231.68	269.29	ABCO	Adult	9.11	0
188.69	116.33	ABCO	Adult	1.75	0
141.22	131.29	ABCO	Adult	7.89	0
102.54	252.01	ABCO	Adult	4.59	0
45.57	219.03	ABCO	Adult	7.26	0
81.34	160.62	ABCO	Adult	1.68	0
16.2	172.02	ABCO	Adult	11.48	0
51.17	155.05	ABCO	Adult	97.88	0
138.31	217.54	ABCO	Adult	4.85	0
179.29	97.28	ABCO	Adult	19.49	0
157.56	30.54	ABCO	Adult	10.09	0
115.43	145.62	ABCO	Adult	27.98	0
247.56	65.98	ABCO	Adult	2.83	0
259.1	73.87	ABCO	Adult	10.3	0
128.65	269.67	ABCO	Adult	5.96	0
127.31	255.77	ABCO	Adult	6.11	0
215.56	43.16	ABCO	Adult	14.1	0
122.13	272.23	ABCO	Adult	5.88	0
130.04	43.17	ABCO	Adult	40.62	0
40.66	267.1	ABCO	Adult	2.48	0
202.28	225.97	ABCO	Adult	0.97	0
32.77	176.1	ABCO	Adult	4.24	0
45.5	279.13	ABCO	Adult	11.4	0
131.49	136.48	ABCO	Adult	6.64	0
44.79	145.15	ABCO	Adult	35.93	0
203.93	286.66	ABCO	Adult	4.28	0
213.76	212.75	ABCO	Adult	4.39	0
293.9	265.72	ABCO	Adult	3.67	0
281.36	44.11	ABCO	Adult	7.9	0
190.22	103.4	ABCO	Adult	5.22	0
109.61	234.02	ABCO	Adult	0.88	0
191.6	163.71	ABCO	Adult	31.3	0
250.68	144.83	ABCO	Adult	7.86	0
128.47	133.18	ABCO	Adult	14.83	0
166.67	141.1	ABCO	Adult	2.24	0
175.37	30.72	ABCO	Adult	9.51	0
240.76	199.03	ABCO	Adult	23.2	0
177.1	19.6	ABCO	Adult	13.98	0
278.66	272.46	ABCO	Adult	6.92	0
1.03	275.23	ABCO	Adult	9.01	0
11.91	238.76	ABCO	Adult	18.38	0
248.87	212.11	ABCO	Adult	3.88	0
260.14	90.04	ABCO	Adult	2.48	0
196.21	202.79	ABCO	Adult	1.51	0
16.73	195.24	ABCO	Adult	1.87	0
145.86	3.68	ABCO	Adult	8.97	0
145.65	242.54	ABCO	Adult	3.3	0
112.65	285.51	ABCO	Adult	11.27	0
26.97	292.17	ABCO	Adult	12.37	0
218.63	219.38	ABCO	Adult	41.59	0
33.27	113.35	ABCO	Adult	5.1	0
22.76	297.35	ABCO	Adult	51	0
276.6	203.84	ABCO	Adult	5.23	0
108.76	158.56	ABCO	Adult	6.83	0
65.37	196.69	ABCO	Adult	12.52	0
174.5	260.73	ABCO	Adult	2.82	0
163.99	111.68	ABCO	Adult	26.42	0
197.52	13.53	ABCO	Adult	3.81	0
100.78	33.46	ABCO	Adult	6.99	0
174.04	264.15	ABCO	Adult	2.06	0
21.93	294.58	ABCO	Adult	0.63	0
116.44	73.61	ABCO	Adult	5.47	0
272.2	251.81	ABCO	Adult	13.4	0
108.36	88.91	ABCO	Adult	50.93	0
250.49	52.23	ABCO	Adult	121.67	0
269.74	211.27	ABCO	Adult	1.69	0
107.5	131.6	ABCO	Adult	6.94	0
93.24	297.16	ABCO	Adult	3.76	0
277.83	245.01	ABCO	Adult	15.71	0
49.71	125.79	ABCO	Adult	11.61	0
127.83	134.76	ABCO	Adult	3.6	0
43.6	225.96	ABCO	Adult	2.49	0
288.16	145.97	ABCO	Adult	3.9	0
182.07	0.12	ABCO	Adult	2.29	0
271.06	65.08	ABCO	Adult	5.05	0
201.05	297.26	ABCO	Adult	16.28	0
286.23	58.48	ABCO	Adult	2.64	0
75.57	248.13	ABCO	Adult	7.57	0
254.74	9.28	ABCO	Adult	17.34	0
139.88	139.51	ABCO	Adult	2.57	0
273.6	287.37	ABCO	Adult	3.4	0
103.13	217.66	ABCO	Adult	5.08	0
52.18	201.38	ABCO	Adult	64.03	0
262.61	161.09	ABCO	Adult	7.03	0
210.66	262.75	ABCO	Adult	38.99	0
291.23	5.41	ABCO	Adult	9.87	0
227.98	48.96	ABCO	Adult	44.77	0
282.36	25.24	ABCO	Adult	3.94	0
86.75	160.95	ABCO	Adult	2.4	0
271.26	183.01	ABCO	Adult	5.56	0
146.16	39.13	ABCO	Adult	1.38	0
295.52	280.52	ABCO	Adult	68.47	0
247.49	242.55	ABCO	Adult	5.94	0
41.99	290.16	ABCO	Adult	1.27	0
292.14	138.42	ABCO	Adult	4.2	0
15.55	246.58	ABCO	Adult	62.39	0
256.52	19.63	ABCO	Adult	7.37	0
239.2	248.95	ABCO	Adult	24.46	0
285.79	67.74	ABCO	Adult	10.9	0
177.29	297.4	ABCO	Adult	48.26	0
53.67	230.08	ABCO	Adult	13.97	0
94.83	292.19	ABCO	Adult	33.47	0
281.05	40.54	ABCO	Adult	17.56	0
158.45	178.8	ABCO	Adult	7.34	0
204.34	93.96	ABCO	Adult	15.19	0
111.26	159.63	ABCO	Adult	42.45	0
127.63	282.74	ABCO	Adult	0.51	0
23.46	202.22	ABCO	Adult	3.45	0
35.86	279.24	ABCO	Adult	48.09	0
95.58	131.31	ABCO	Adult	9.19	0
11.26	201.77	ABCO	Adult	5.28	0
103.86	70.94	ABCO	Adult	4.97	0
269.92	282.17	ABCO	Adult	4.87	0
228.39	18.83	ABCO	Adult	16.73	0
121.14	73.62	ABCO	Adult	11.34	0
98.66	175.55	ABCO	Adult	9.71	0
29.43	233.31	ABCO	Adult	21.09	0
69.1	219.48	ABCO	Adult	14.79	0
152.83	166.02	ABCO	Adult	72.33	0
11.28	128.76	ABCO	Adult	46.3	0
114.17	289.13	ABCO	Adult	25.58	0
249.89	43.68	ABCO	Adult	3.15	0
32.51	100.33	ABCO	Adult	9.38	0
134.23	125.39	ABCO	Adult	64.6	0
33.14	155.63	ABCO	Adult	4.13	0
164.14	238.26	ABCO	Adult	7.83	0
259.37	242.08	ABCO	Adult	28.42	0
213.76	140.29	ABCO	Adult	16.82	0
222.69	137.27	ABCO	Adult	7.39	0
233.35	53.35	ABCO	Adult	15.42	0
183.61	52.32	ABCO	Adult	11.53	0
15.83	286.4	ABCO	Adult	4.36	0
92.89	151.18	ABCO	Adult	5.62	0
184.45	246.45	ABCO	Adult	24.05	0
162.13	32.7	ABCO	Adult	5.95	0
274.35	89.75	ABCO	Adult	1.91	0
51.01	202.5	ABCO	Adult	29.24	0
29.83	108.43	ABCO	Adult	9.02	0
279.66	15.65	ABCO	Adult	1.19	0
74.81	134.1	ABCO	Adult	1.38	0
153.64	153.75	ABCO	Adult	8.99	0
205.67	25.38	ABCO	Adult	3.99	0
200.96	192.04	ABCO	Adult	34.64	0
266.16	54.69	ABCO	Adult	3.76	0
293.08	265.29	ABCO	Adult	24.62	0
90.7	187.37	ABCO	Adult	15.13	0
189.39	164.82	ABCO	Adult	0.35	0
231.29	285.8	ABCO	Adult	21.68	0
130.21	89.63	ABCO	Adult	41.18	0
276.62	253.57	ABCO	Adult	4.23	0
283.36	234.37	ABCO	Adult	19.99	0
245.62	226.64	ABCO	Adult	23.74	0
266.47	106.18	ABCO	Adult	7.14	0
133.77	212.94	ABCO	Adult	29.26	0
215.94	113.52	ABCO	Adult	6.27	0
157.96	241.35	ABCO	Adult	12.18	0
199.22	0.36	ABCO	Adult	40.82	0
170.29	127.93	ABCO	Adult	15.44	0
274.92	172.32	ABCO	Adult	3.79	0
175.44	293.46	ABCO	Adult	15.6	0
251.61	4.26	ABCO	Adult	8.23	0
175	235.44	ABCO	Adult	18.68	0
236.21	110.74	ABCO	Adult	4.01	0
51.49	282.21	ABCO	Adult	3.39	0
214.43	277.07	ABCO	Adult	6.63	0
214.1	200.4	ABCO	Adult	2.24	0
59.89	213.31	ABCO	Adult	3.42	0
132.3	133.61	ABCO	Adult	6.67	0
262.45	84.17	ABCO	Adult	18.56	0
259.18	288.54	ABCO	Adult	2	0
149.96	243.27	ABCO	Adult	21.87	0
179.39	98.76	ABCO	Adult	2.89	0
103.91	140.66	ABCO	Adult	5.57	0
132.98	70.86	ABCO	Adult	67.15	0
261.27	51.2	ABCO	Adult	3.18	0
237.4	151.16	ABCO	Adult	6.2	0
209.91	82.64	ABCO	Adult	2.55	0
121.92	76.07	ABCO	Adult	7.47	0
229.88	129.13	ABCO	Adult	0.65	0
132.67	22.61	ABCO	Adult	11.72	0
229.81	61.22	ABCO	Adult	5.78	0
202.46	77.59	ABCO	Adult	10.09	0
124.98	141.88	ABCO	Adult	2.09	0
15.66	256.11	ABCO	Adult	4.93	0
243.05	189.03	ABCO	Adult	6.06	0
183.02	88.33	ABCO	Adult	27.86	0
52.93	179.94	ABCO	Adult	2.56	0
106.74	239.79	ABCO	Adult	0.65	0
259.65	281.43	ABCO	Adult	18.54	0
229.5	32.6	ABCO	Adult	14.06	0
80.23	242.18	ABCO	Adult	37.33	0
266.54	62.51	ABCO	Adult	15.75	0
205.5	268.11	ABCO	Adult	15.3	0
279.94	36.97	ABCO	Adult	8.67	0
179.36	261.5	ABCO	Adult	4.56	0
94.64	194.23	ABCO	Adult	18.76	0
157.57	36.75	ABCO	Adult	8.79	0
217.07	152	ABCO	Adult	3.11	0
213.5	107.84	ABCO	Adult	34.65	0
279.39	141.72	ABCO	Adult	33.88	0
262.52	130.19	ABCO	Adult	2.56	0
189.7	35.13	ABCO	Adult	13.69	0
60.07	232.38	ABCO	Adult	9.69	0
240.23	207.6	ABCO	Adult	4.02	0
177.26	286.13	ABCO	Adult	10.56	0
72.35	155.56	ABCO	Adult	5.22	0
168.24	53.78	ABCO	Adult	8.96	0
195.7	262.8	ABCO	Adult	9.72	0
21.86	238.36	ABCO	Adult	8.39	0
189.23	249.58	ABCO	Adult	1.45	0
291.61	188.83	ABCO	Adult	2.09	0
291.02	228.13	ABCO	Adult	14.02	0
240.84	27.35	ABCO	Adult	1.19	0
268.94	24.11	ABCO	Adult	3.51	0
175.77	164.06	ABCO	Adult	2.65	0
292.27	163.33	ABCO	Adult	17.46	0
162.12	60.36	ABCO	Adult	12.51	0
226.45	265.5	ABCO	Adult	40.66	0
50.07	111.8	ABCO	Adult	17.3	0
179.08	230.42	ABCO	Adult	42.04	0
199.63	293.46	ABCO	Adult	4.25	0
64.68	270.22	ABCO	Adult	1.4	0
208.87	56.41	ABCO	Adult	6.46	0
40.87	174.51	ABCO	Adult	2.19	0
230.72	258.26	ABCO	Adult	3.28	0
83.12	215.22	ABCO	Adult	20.1	0
125.38	22.22	ABCO	Adult	41.04	0
242.55	79.47	ABCO	Adult	7.29	0
158.43	114.46	ABCO	Adult	14.1	0
75.02	260.38	ABCO	Adult	13.66	0
