X	Y	Species	Type	Diam
255.7	217.78	ABMA	Adult	0.76
281.42	13.79	ABMA	Adult	7.06
39.64	172.41	ABMA	Adult	12.91
71.23	265.62	ABMA	Adult	12.86
112.98	79.03	ABMA	Adult	19.16
159.11	181.84	ABMA	Adult	0.41
204.08	274.73	ABMA	Adult	12.36
180.21	219.88	ABMA	Adult	15.8
54.45	242.99	ABMA	Adult	3.92
206.62	288.09	ABMA	Adult	1.75
134.4	284.53	ABMA	Adult	5.98
141.55	43.41	ABMA	Adult	5.63
237.26	262.76	ABMA	Adult	2.42
281.45	42.29	ABMA	Adult	8.8
141.84	68.56	ABMA	Adult	17.16
251.24	181.99	ABMA	Adult	0.66
62.62	108.1	ABMA	Adult	58.88
182.91	37.83	ABMA	Adult	50.78
289.81	61.94	ABMA	Adult	34.7
217.19	293.74	ABMA	Adult	183.27
174.97	222.08	ABMA	Adult	2.21
264.24	10.46	ABMA	Adult	55.11
148.99	47.53	ABMA	Adult	4.76
288.53	158.99	ABMA	Adult	56
37.24	193.33	ABMA	Adult	63.25
160.42	233.25	ABMA	Adult	5.27
173.15	202.93	ABMA	Adult	1.61
154.58	241.85	ABMA	Adult	3.6
135.88	90.7	ABMA	Adult	4.54
246.31	19.71	ABMA	Adult	47.4
103.59	217.48	ABMA	Adult	31.78
288.13	279.81	ABMA	Adult	12.75
222.9	285.93	ABMA	Adult	50.34
285.05	71.77	ABMA	Adult	31.65
278.81	290.47	ABMA	Adult	16
64.56	160.32	ABMA	Adult	0.65
190.48	158.78	ABMA	Adult	18.93
194.1	157.44	ABMA	Adult	18.08
260.92	112.27	ABMA	Adult	8
208.63	261.12	ABMA	Adult	5.91
148.96	146.28	ABMA	Adult	41.67
246.24	48.99	ABMA	Adult	12.67
120.07	135.53	ABMA	Adult	3.08
241.77	53.22	ABMA	Adult	1.98
28.1	114.59	ABMA	Adult	9.71
282.17	185.68	ABMA	Adult	7.61
63.94	199.18	ABMA	Adult	60.6
221.01	5.54	ABMA	Adult	8.36
68.08	239.13	ABMA	Adult	2.79
245.57	91.77	ABMA	Adult	5.5
114.85	237.38	ABMA	Adult	1.57
49.06	189.62	ABMA	Adult	14.07
235.19	82.49	ABMA	Adult	29.42
198.13	99.42	ABMA	Adult	138.34
220.15	106.96	ABMA	Adult	0.77
149.12	90.2	ABMA	Adult	12.9
216.77	259.4	ABMA	Adult	17.61
113.72	129.66	ABMA	Adult	0.48
39.17	141.24	ABMA	Adult	1.36
210.01	104.23	ABMA	Adult	5.85
285.5	287.56	ABMA	Adult	156.22
248.04	8.59	ABMA	Adult	12.96
190.73	205.92	ABMA	Adult	71.76
223.58	178.42	ABMA	Adult	21.5
52.29	241.88	ABMA	Adult	3.4
220.27	148.3	ABMA	Adult	5.65
228.85	206.89	ABMA	Adult	17.29
107.75	271.91	ABMA	Adult	11.03
127.45	46.69	ABMA	Adult	218.43
162.25	71.42	ABMA	Adult	0.61
73.05	215.73	ABMA	Adult	34.47
10.7	115.58	ABMA	Adult	0.05
265.15	97.12	ABMA	Adult	221.73
112.18	146.55	ABMA	Adult	7.04
197.51	55.08	ABMA	Adult	131.43
144.11	184.73	ABMA	Adult	6.22
30.3	156.63	ABMA	Adult	0.74
134.56	51.51	ABMA	Adult	21.54
151.89	47.49	ABMA	Adult	15.7
209.95	243.48	ABMA	Adult	27.58
114.76	171.38	ABMA	Adult	0.45
179.83	136.28	ABMA	Adult	130.07
247.53	191.42	ABMA	Adult	5.79
222.18	170.75	ABMA	Adult	5.34
68.17	114.55	ABMA	Adult	1.04
245.01	194.23	ABMA	Adult	357.75
289.34	86.93	ABMA	Adult	4.76
30.51	134.76	ABMA	Adult	35.39
104.55	133.72	ABMA	Adult	59.81
198.44	232.67	ABMA	Adult	7.16
5.79	132.16	ABMA	Adult	34.71
293.11	111.01	ABMA	Adult	54.87
257.71	295.06	ABMA	Adult	86.07
112.61	228.91	ABMA	Adult	0.59
87.89	154	ABMA	Adult	1.83
115.61	263.45	ABMA	Adult	11.89
177.55	282.03	ABMA	Adult	134.03
2.37	289.91	ABMA	Adult	9.36
210.44	157.35	ABMA	Adult	38.48
104.24	279.16	ABMA	Adult	8.32
216.53	186.03	ABMA	Adult	4.2
267.84	146.24	ABMA	Adult	83.76
75.29	240.06	ABMA	Adult	2.23
89.55	239.72	ABMA	Adult	31.72
145.03	184.68	ABMA	Adult	11.56
52.46	211.36	ABMA	Adult	5.18
208.49	120.66	ABMA	Adult	1.71
45.45	206.83	ABMA	Adult	0.53
262.4	219.41	ABMA	Adult	20.08
191.56	280.38	ABMA	Adult	25.43
244	277.21	ABMA	Adult	179.86
183.25	293.5	ABMA	Adult	15.58
208.59	212.01	ABMA	Adult	6.42
97.13	163.21	ABMA	Adult	2.02
35.59	210.97	ABMA	Adult	31.59
75.72	276.71	ABMA	Adult	62.07
143.29	19.47	ABMA	Adult	426.24
77.68	132.68	ABMA	Adult	2.69
105.89	254.56	ABMA	Adult	41.02
289.73	290.98	ABMA	Adult	6.78
84.11	122.94	ABMA	Adult	204.82
147.94	134.61	ABMA	Adult	10.05
265.45	85.73	ABMA	Adult	0.1
93.47	112.53	ABMA	Adult	4.71
145.74	259.63	ABMA	Adult	63.11
273.56	291.16	ABMA	Adult	1.58
276.15	30.17	ABMA	Adult	24.28
295.03	106.06	ABMA	Adult	2.79
197.12	220.37	ABMA	Adult	4.15
68.21	298.92	ABMA	Adult	26.75
153.3	158.62	ABMA	Adult	31.09
110.83	21.97	ABMA	Adult	6.15
266.36	207.95	ABMA	Adult	13.89
4.98	210.72	ABMA	Adult	5.31
188.27	6.97	ABMA	Adult	9.08
80.18	237.82	ABMA	Adult	170.31
84.57	295.86	ABMA	Adult	0.59
130.45	214.62	ABMA	Adult	2.93
204.06	188.85	ABMA	Adult	8
118.45	293.18	ABMA	Adult	28.5
230.09	187.25	ABMA	Adult	5.16
207.79	239.64	ABMA	Adult	125.42
255.91	254.12	ABMA	Adult	0.31
171.15	280.06	ABMA	Adult	618.59
242.07	178.22	ABMA	Adult	5.02
9.33	158.21	ABMA	Adult	396.74
26.83	236.94	ABMA	Adult	174.63
140.44	294.78	ABMA	Adult	19.21
200.92	282.34	ABMA	Adult	6.04
256.85	76.1	ABMA	Adult	39.94
233.72	275.1	ABMA	Adult	36.77
296.32	54.79	ABMA	Adult	17.38
240.99	131.55	ABMA	Adult	1.64
268.39	44.09	ABMA	Adult	137.13
223.48	135.31	ABMA	Adult	41.99
291.17	101.85	ABMA	Adult	26.92
2.97	187.65	ABMA	Adult	10.64
180.44	236.41	ABMA	Adult	3.73
221.52	116.73	ABMA	Adult	3.48
242.01	111.99	ABMA	Adult	6.05
157.39	166.52	ABMA	Adult	355.32
238.06	201.29	ABMA	Adult	2.29
246.66	51.59	ABMA	Adult	6.26
147.06	262.32	ABMA	Adult	294.13
185.54	225.71	ABMA	Adult	80.89
294.99	73.42	ABMA	Adult	2.34
246.18	58.96	ABMA	Adult	2.38
217.71	234.12	ABMA	Adult	15.78
135.32	279.26	ABMA	Adult	7.4
260.21	151.39	ABMA	Adult	607.67
275.91	187.48	ABMA	Adult	258.34
76.61	119.28	ABMA	Adult	25.19
161.42	67.97	ABMA	Adult	12.11
132.86	289.54	ABMA	Adult	10.61
153.61	137.72	ABMA	Adult	3.7
280.19	171.82	ABMA	Adult	29.88
190.32	206.44	ABMA	Adult	36.63
164.31	123.46	ABMA	Adult	8.82
163.52	227.82	ABMA	Adult	5.92
289.97	36	ABMA	Adult	47.26
226.5	247.55	ABMA	Adult	121.69
29.14	273.9	ABMA	Adult	50.85
239.57	45.29	ABMA	Adult	8.78
103.13	144.57	ABMA	Adult	76.55
249.02	214.64	ABMA	Adult	0.57
134.33	33.11	ABMA	Adult	31.78
147.1	115.71	ABMA	Adult	70.76
260.5	74.49	ABMA	Adult	9.62
267.39	254.9	ABMA	Adult	4.45
109.45	29.06	ABMA	Adult	9.94
261.63	204.98	ABMA	Adult	2.26
42.94	233.63	ABMA	Adult	65.52
42.72	149.74	ABMA	Adult	16.89
29.54	156.5	ABMA	Adult	29.92
238.8	135.41	ABMA	Adult	1.39
146.8	80.79	ABMA	Adult	17.07
283.87	174.84	ABMA	Adult	3.91
268.51	187.15	ABMA	Adult	13.63
291.48	46.92	ABMA	Adult	3.74
218.29	256.26	ABMA	Adult	754.81
89.84	170.83	ABMA	Adult	2.95
89.62	221.45	ABMA	Adult	2.28
234.59	23.13	ABMA	Adult	10.41
37.62	288.87	ABMA	Adult	37.92
55.86	149.33	ABMA	Adult	337.38
202.9	269.05	ABMA	Adult	0.55
295.64	214.29	ABMA	Adult	4.33
175.16	6.01	ABMA	Adult	63.5
60.03	222.32	ABMA	Adult	2.17
222	103.87	ABMA	Adult	1222.99
177.81	239.56	ABMA	Adult	5.13
276.93	210.81	ABMA	Adult	3.66
132.92	45.52	ABMA	Adult	1.02
221.98	28.75	ABMA	Adult	15.61
58.82	151.76	ABMA	Adult	5.53
230.14	193.39	ABMA	Adult	1.05
192.14	290.05	ABMA	Adult	25.61
123.69	4.7	ABMA	Adult	20.29
131.39	142	ABMA	Adult	2.47
205.49	296.45	ABMA	Adult	1.83
259.19	88.41	ABMA	Adult	8.99
299.24	236.73	ABMA	Adult	7.93
196.18	24.33	ABMA	Adult	0.81
8.7	260.83	ABMA	Adult	2.65
72.91	147.64	ABMA	Adult	63.15
272.97	159.21	ABMA	Adult	47.87
270.2	13.75	ABMA	Adult	53.65
63.16	133.22	ABMA	Adult	101.77
103.23	43.47	ABMA	Adult	10.48
280.46	37.84	ABMA	Adult	58.67
265.72	90.28	ABMA	Adult	12.37
266.44	37.23	ABMA	Adult	17.35
176.18	171.88	ABMA	Adult	20.59
254.6	22.66	ABMA	Adult	13.24
9.85	227.21	ABMA	Adult	21.03
94.61	174.99	ABMA	Adult	20.04
247.18	186.77	ABMA	Adult	7.45
202.77	151.43	ABMA	Adult	4.26
14.97	240.35	ABMA	Adult	1.77
283.05	34.72	ABMA	Adult	13.87
90.47	172.98	ABMA	Adult	17.74
289.04	229.31	ABMA	Adult	7.31
169.92	197.19	ABMA	Adult	1.14
165.85	125.91	ABMA	Adult	16.02
172.17	268.69	ABMA	Adult	0.66
269.27	67.57	ABMA	Adult	74.03
9.36	229.84	ABMA	Adult	27.67
243.49	217.1	ABMA	Adult	26.99
93.64	262.98	ABMA	Adult	14.66
189.08	211.38	ABMA	Adult	1.69
256.87	165.59	ABMA	Adult	1.3
250.36	8.88	ABMA	Adult	1.67
118.63	141.71	ABMA	Adult	0.32
34.13	241.9	ABMA	Adult	3.5
246.17	288.35	ABMA	Adult	3.79
48.44	267.97	ABMA	Adult	143.41
194.89	167.63	ABMA	Adult	44.35
59.56	192.06	ABMA	Adult	328.26
151.18	98.56	ABMA	Adult	22.9
283.94	53.08	ABMA	Adult	2.68
144.6	203.84	ABMA	Adult	21.79
262.32	141.46	ABMA	Adult	1.94
283.94	43.2	ABMA	Adult	1015.6
223.52	229.87	ABMA	Adult	0.84
231.23	143.29	ABMA	Adult	4.74
163.64	43.61	ABMA	Adult	4.03
243.18	196.23	ABMA	Adult	10.01
48.03	183.16	ABMA	Adult	44.39
178.88	231.52	ABMA	Adult	14.64
221.35	212.74	ABMA	Adult	2.37
199.24	199.2	ABMA	Adult	195.21
188.08	52.62	ABMA	Adult	2.68
194.36	151.51	ABMA	Adult	8.25
83.82	278.21	ABMA	Adult	10.74
216.26	255.44	ABMA	Adult	85.76
188.71	262.74	ABMA	Adult	80.12
271.39	279.54	ABMA	Adult	24.98
112.75	7.02	ABMA	Adult	6.46
219.81	243.83	ABMA	Adult	5.01
41.09	236.78	ABMA	Adult	2.43
264.24	259.28	ABMA	Adult	4.08
51.43	246.05	ABMA	Adult	30.46
63.46	251.29	ABMA	Adult	15.98
292.31	0.8	ABMA	Adult	30.25
247.48	184.35	ABMA	Adult	96.9
267.79	260.03	ABMA	Adult	184.84
207.41	93.41	ABMA	Adult	2.02
127.7	162	ABMA	Adult	0.36
299.89	214.6	ABMA	Adult	58.55
95.66	133.65	ABMA	Adult	3.08
137.87	71.94	ABMA	Adult	12.14
216.33	206.11	ABMA	Adult	40.32
223.57	222.45	ABMA	Adult	0.59
61.38	236	ABMA	Adult	213.98
265.44	276.51	ABMA	Adult	27.19
192.19	81.98	ABMA	Adult	1.51
75.38	138.19	ABMA	Adult	44.03
188.69	242.16	ABMA	Adult	69.16
141.73	125.58	ABMA	Adult	188.03
187.66	249.26	ABMA	Adult	49.81
284	60.5	ABMA	Adult	0.64
132.81	154.8	ABMA	Adult	90.6
132.82	247.73	ABMA	Adult	12.13
227.35	134.84	ABMA	Adult	5.99
138.14	2.98	ABMA	Adult	38.75
189.22	190.32	ABMA	Adult	399.11
296.32	22.67	ABMA	Adult	21.08
114.31	28.48	ABMA	Adult	11.88
40.94	178.59	ABMA	Adult	3.52
193.96	252.8	ABMA	Adult	5.82
242.14	111.86	ABMA	Adult	42.33
137.38	262.92	ABMA	Adult	123.97
210.41	248.91	ABMA	Adult	2.26
143.64	21.07	ABMA	Adult	24.21
168.97	50.5	ABMA	Adult	11.84
261.49	176.76	ABMA	Adult	21.85
20.64	152.71	ABMA	Adult	129.82
40.43	147.43	ABMA	Adult	2.66
262.07	198.83	ABMA	Adult	54.31
112.33	297.56	ABMA	Adult	25.38
158.79	97.64	ABMA	Adult	8.22
257.96	48.82	ABMA	Adult	23.26
154.82	150.49	ABMA	Adult	8.98
122.2	154.37	ABMA	Adult	76.31
212.78	18.49	ABMA	Adult	12.44
252.46	173.4	ABMA	Adult	7.43
148.5	57.61	ABMA	Adult	20.86
274.35	36.98	ABMA	Adult	8.13
25.97	196.99	ABMA	Adult	13.16
70.07	117.79	ABMA	Adult	17.78
207.22	289.48	ABMA	Adult	1.43
262.58	37.68	ABMA	Adult	2.95
180.7	10.47	ABMA	Adult	6.28
178.68	206.88	ABMA	Adult	10.9
294.37	44.73	ABMA	Adult	3.51
269.83	199.96	ABMA	Adult	117.03
275.84	196.51	ABMA	Adult	7.05
296.71	275.67	ABMA	Adult	15.8
16.59	260.99	ABMA	Adult	22.37
255.98	143.06	ABMA	Adult	9.2
269.75	276.35	ABMA	Adult	56.98
255.51	105.26	ABMA	Adult	0.66
182.49	45.57	ABMA	Adult	4.52
128.63	219.2	ABMA	Adult	11.37
208.76	3.54	ABMA	Adult	13.13
84.59	220.48	ABMA	Adult	2.49
9.46	131.26	ABMA	Adult	1.79
100.18	267.25	ABMA	Adult	2.1
146.69	178.9	ABMA	Adult	45.22
30.42	208.65	ABMA	Adult	13.75
23.75	297.51	ABMA	Adult	75.96
72.99	263.68	ABMA	Adult	71.22
211.33	36.41	ABMA	Adult	117.34
296.79	7.94	ABMA	Adult	9.47
291	16.12	ABMA	Adult	291
87.97	112.86	ABMA	Adult	5.76
110.51	124.37	ABMA	Adult	32.24
192.96	86.56	ABMA	Adult	35.97
0.8	104.83	ABMA	Adult	1.88
158.03	248.05	ABMA	Adult	30.28
253.65	240.67	ABMA	Adult	59.03
231.1	69.65	ABMA	Adult	451.42
186.28	22.11	ABMA	Adult	2.19
136.1	26.26	ABMA	Adult	107.1
217.95	93.96	ABMA	Adult	0.29
164.2	64.62	ABMA	Adult	20.76
260.52	295.69	ABMA	Adult	11.39
289.82	299.84	ABMA	Adult	5.24
221.7	131.42	ABMA	Adult	4.27
132.87	165.72	ABMA	Adult	130.36
253.96	14.88	ABMA	Adult	95.02
96.41	268.98	ABMA	Adult	23.28
72.78	155.98	ABMA	Adult	1
124.3	170.61	ABMA	Adult	7.81
93	174.12	ABMA	Adult	7.25
253.8	125.12	ABMA	Adult	2.06
272.36	45.03	ABMA	Adult	2.19
239.34	277.71	ABMA	Adult	9.63
175.56	7.5	ABMA	Adult	3.57
146.18	108.68	ABMA	Adult	7.5
123.83	68.67	ABMA	Adult	17.84
182.42	95.85	ABMA	Adult	14.45
263.69	63.97	ABMA	Adult	2.46
190.05	194.78	ABMA	Adult	41.25
270.49	207.24	ABMA	Adult	53.88
79.33	166.82	ABMA	Adult	13.42
76.48	288.94	ABMA	Adult	46.68
203.48	19.58	ABMA	Adult	4.1
270.73	252.36	ABMA	Adult	223.01
208.06	297.2	ABMA	Adult	3.12
296.2	269.59	ABMA	Adult	19.41
105.13	272.87	ABMA	Adult	5.34
203.03	16.2	ABMA	Adult	5.38
167	116.88	ABMA	Adult	31.77
39.91	178.49	ABMA	Adult	1.13
201.39	43.15	ABMA	Adult	6.03
236.2	108.84	ABMA	Adult	4.53
108.53	182.58	ABMA	Adult	11.79
143.43	112.33	ABMA	Adult	1.8
134.9	270.72	ABMA	Adult	20
209.87	138.1	ABMA	Adult	6.45
193.02	242.43	ABMA	Adult	62.08
79.55	120.64	ABMA	Adult	26.66
154.36	257.47	ABMA	Adult	18.33
111.46	187.61	ABMA	Adult	8.61
121.07	198.74	ABMA	Adult	6.31
280.78	239.76	ABMA	Adult	91.64
44.72	232.49	ABMA	Adult	2.78
259.56	108	ABMA	Adult	7.8
244.1	177.13	ABMA	Adult	205.98
299.77	264.05	ABMA	Adult	57.58
146.75	45.85	ABMA	Adult	0.39
189.61	111.18	ABMA	Adult	8.75
191.87	275.27	ABMA	Adult	12.76
26.45	164.15	ABMA	Adult	2.35
286.99	230.4	ABMA	Adult	4.73
281.2	200.36	ABMA	Adult	3.01
9.91	242.52	ABMA	Adult	12.08
92.48	281.89	ABMA	Adult	0.64
177.07	19.49	ABMA	Adult	47.27
297.44	238.21	ABMA	Adult	5.97
180.59	184.97	ABMA	Adult	0.55
202.76	1.32	ABMA	Adult	92.08
5.14	210.47	ABMA	Adult	73.31
211.3	217.06	ABMA	Adult	86.43
297.98	192.58	ABMA	Adult	53.18
138.24	19.19	ABMA	Adult	0.92
52.28	180.55	ABMA	Adult	27.75
58.56	281.71	ABMA	Adult	0.41
120.08	82.11	ABMA	Adult	17.94
248.13	257.1	ABMA	Adult	16.37
90.03	196.73	ABMA	Adult	61.89
157.26	154.73	ABMA	Adult	36.7
46.35	228.62	ABMA	Adult	2.31
255.33	160.31	ABMA	Adult	5.74
108.63	215.23	ABMA	Adult	98.46
151.73	169.28	ABMA	Adult	8.96
41.1	225.89	ABMA	Adult	3.96
125.44	140.79	ABMA	Adult	14.5
182.55	137.02	ABMA	Adult	304.85
210.21	250.29	ABMA	Adult	4.47
241.66	40.12	ABMA	Adult	0.36
146.57	15	ABMA	Adult	9.91
295.25	50.63	ABMA	Adult	2.02
16.86	133.79	ABMA	Adult	8
199.57	63.84	ABMA	Adult	20.83
172.17	275.84	ABMA	Adult	50.59
207.72	193.44	ABMA	Adult	1.41
248.5	172.25	ABMA	Adult	44.79
10.03	205.76	ABMA	Adult	9.49
8.57	116.07	ABMA	Adult	2.82
178.8	31.67	ABMA	Adult	1.82
5.42	158.26	ABMA	Adult	6.07
115.98	69.51	ABMA	Adult	4.28
283.96	124.19	ABMA	Adult	95.6
131.12	165.23	ABMA	Adult	4.47
232.28	260.49	ABMA	Adult	7.44
72.6	284.36	ABMA	Adult	8.94
2.39	280.14	ABMA	Adult	49.89
47.62	143.24	ABMA	Adult	86.29
100.8	206.92	ABMA	Adult	28.8
204.1	256.93	ABMA	Adult	4.45
164.84	93.91	ABMA	Adult	387.62
11.21	264.54	ABMA	Adult	0.99
230.21	236.34	ABMA	Adult	20.94
226.75	241.09	ABMA	Adult	4.26
240.91	124.56	ABMA	Adult	5.4
130.15	234.37	ABMA	Adult	156.78
102.24	104.84	ABMA	Adult	4.32
69.33	170.11	ABMA	Adult	2.2
125.16	26.77	ABMA	Adult	4.16
25.1	286.22	ABMA	Adult	1.24
252.35	176.2	ABMA	Adult	23.56
145.28	194.85	ABMA	Adult	8.46
26.84	152.73	ABMA	Adult	8.39
