X	Y	Species	Type	Diam
44.05	170.51	ABCO	Adult	2.92
153.46	109.03	ABCO	Adult	19.27
123.53	170.42	ABCO	Adult	4.74
257.54	171.62	ABCO	Adult	1.71
20.97	282.88	ABCO	Adult	21.67
188.46	197.72	ABCO	Adult	4.16
258.63	230.73	ABCO	Adult	12.26
130.34	97.9	ABCO	Adult	11.73
186.09	241.1	ABCO	Adult	12.83
268.17	282.71	ABCO	Adult	7.58
157.6	286.47	ABCO	Adult	3.09
208.45	205.1	ABCO	Adult	22.52
265.86	150.97	ABCO	Adult	3.08
0.39	129.92	ABCO	Adult	11.77
159.25	142.51	ABCO	Adult	167.51
206.23	103.62	ABCO	Adult	9.68
299.7	229.65	ABCO	Adult	102.53
237.38	67.53	ABCO	Adult	29
52.49	214.2	ABCO	Adult	21.24
296.06	200.11	ABCO	Adult	4.64
63.43	93.53	ABCO	Adult	4.01
143.03	68.39	ABCO	Adult	46.67
104.05	107.17	ABCO	Adult	7.24
292.11	109.81	ABCO	Adult	30.35
150.56	126.94	ABCO	Adult	20.9
54.01	226.8	ABCO	Adult	37.74
157.96	217.69	ABCO	Adult	49.31
214.36	42.31	ABCO	Adult	29.2
73.9	223.09	ABCO	Adult	6.43
151.58	42.99	ABCO	Adult	6.55
76.78	155.74	ABCO	Adult	3.91
221.45	275.12	ABCO	Adult	17.65
64.15	263.91	ABCO	Adult	3.06
126.77	195.07	ABCO	Adult	9.06
186.47	124.69	ABCO	Adult	1.76
280.97	119.4	ABCO	Adult	25.28
184.33	280.35	ABCO	Adult	27.5
164.51	175.59	ABCO	Adult	20.79
55.34	237.86	ABCO	Adult	76.8
260.73	187.16	ABCO	Adult	9.73
211.39	290.4	ABCO	Adult	1.82
107.58	200.85	ABCO	Adult	28.59
205.6	116.87	ABCO	Adult	36.71
178.06	239.16	ABCO	Adult	4.63
247.95	64.08	ABCO	Adult	26.42
230.28	137.58	ABCO	Adult	4.04
78.6	174.9	ABCO	Adult	3.31
113.87	126.32	ABCO	Adult	2.69
135.81	97.46	ABCO	Adult	20.84
80.67	195.1	ABCO	Adult	41.64
210.08	227.17	ABCO	Adult	7.91
163.28	171.29	ABCO	Adult	15.22
174.92	263.31	ABCO	Adult	15.1
90.52	245.8	ABCO	Adult	7.3
170.15	91.96	ABCO	Adult	9.73
279.29	111.35	ABCO	Adult	4.13
130.94	290.7	ABCO	Adult	29.67
79.4	160.97	ABCO	Adult	8.54
110.88	219.18	ABCO	Adult	11.55
282.67	199.41	ABCO	Adult	11.03
69.09	138.04	ABCO	Adult	49.78
230.95	251.86	ABCO	Adult	22.32
277.44	165.24	ABCO	Adult	45.68
126.25	77.71	ABCO	Adult	28.79
49.75	109.95	ABCO	Adult	35.95
211.48	195.54	ABCO	Adult	21.15
223.47	89.63	ABCO	Adult	12
55.32	183.75	ABCO	Adult	13.19
106.75	155.8	ABCO	Adult	7.43
275.84	14.23	ABCO	Adult	4.77
188.13	143.11	ABCO	Adult	65.98
12.86	182.18	ABCO	Adult	12.35
192.32	257.06	ABCO	Adult	37.37
50.61	274.94	ABCO	Adult	6.46
292.89	238.53	ABCO	Adult	13.79
33.47	263.23	ABCO	Adult	17.59
171.5	98.75	ABCO	Adult	24.36
65.64	178.57	ABCO	Adult	65.61
229.03	158.16	ABCO	Adult	5.14
66.23	195.1	ABCO	Adult	10.67
197.63	64.56	ABCO	Adult	1.61
141.16	92.83	ABCO	Adult	12.17
202.79	219.82	ABCO	Adult	4.89
38.14	253.82	ABCO	Adult	6.05
236.18	226.58	ABCO	Adult	3.74
187	12.86	ABCO	Adult	3.05
162.96	35.1	ABCO	Adult	30.14
216.24	9.26	ABCO	Adult	28.83
190.79	134.7	ABCO	Adult	0.66
134.32	264.72	ABCO	Adult	23.5
298.51	130.69	ABCO	Adult	25.66
112.96	162.73	ABCO	Adult	3.31
240.46	239.96	ABCO	Adult	8.25
180.35	40.06	ABCO	Adult	9.19
242.99	98.53	ABCO	Adult	4.91
72.74	109.07	ABCO	Adult	11.16
130.41	116.54	ABCO	Adult	32.62
26.15	238.7	ABCO	Adult	5.8
282.64	264.27	ABCO	Adult	21
229.67	195.18	ABCO	Adult	8.04
95.06	191.69	ABCO	Adult	38.08
36.71	166	ABCO	Adult	10.39
1.45	210.17	ABCO	Adult	1.73
203.51	197.12	ABCO	Adult	6.81
243.07	214.56	ABCO	Adult	107.5
221.33	275.46	ABCO	Adult	107.12
11.49	101.31	ABCO	Adult	36.33
30.66	240.91	ABCO	Adult	53.92
25.47	276.09	ABCO	Adult	63.99
284.7	295	ABCO	Adult	1.85
220.84	9.24	ABCO	Adult	168.7
9.19	212.97	ABCO	Adult	14.28
290.82	51	ABCO	Adult	11.22
189.89	200.72	ABCO	Adult	25.13
38.36	253.22	ABCO	Adult	122.92
121.42	175.13	ABCO	Adult	26.26
22.39	107.87	ABCO	Adult	6.05
2.91	207.68	ABCO	Adult	7.13
114.04	228.78	ABCO	Adult	11.23
7.69	165.92	ABCO	Adult	29.59
104.17	264.24	ABCO	Adult	17.19
238.47	124.13	ABCO	Adult	3.74
281.52	73.33	ABCO	Adult	21.25
26.68	276.68	ABCO	Adult	33.11
181.6	36.03	ABCO	Adult	39.66
196.89	284.59	ABCO	Adult	9.54
125.6	232.84	ABCO	Adult	6.69
74.89	212.44	ABCO	Adult	48.21
163.74	53.44	ABCO	Adult	8.15
114.85	122.17	ABCO	Adult	28.33
0.62	137.7	ABCO	Adult	13.58
100.17	112.33	ABCO	Adult	7.03
163.58	228.02	ABCO	Adult	3.28
174.87	53.36	ABCO	Adult	106.9
149.32	61.73	ABCO	Adult	83.38
161.54	73.02	ABCO	Adult	23.47
221.55	218.6	ABCO	Adult	83.86
183.39	46.09	ABCO	Adult	8.57
159.11	1.15	ABCO	Adult	36.38
274.59	63.53	ABCO	Adult	33.26
202.71	190.31	ABCO	Adult	54.23
147.57	150.63	ABCO	Adult	61.66
137.18	137.12	ABCO	Adult	207.91
231.3	54.39	ABCO	Adult	53.4
81.09	107.06	ABCO	Adult	71.52
81.66	249.47	ABCO	Adult	46.73
204.58	46.45	ABCO	Adult	24.97
40.51	126.12	ABCO	Adult	46.64
88.91	177.95	ABCO	Adult	28.86
99.74	98.25	ABCO	Adult	72.2
221.05	230.01	ABCO	Adult	1.16
4.99	167.38	ABCO	Adult	8.1
222.02	69.91	ABCO	Adult	1.23
280.67	137.4	ABCO	Adult	3.17
237.46	127.2	ABCO	Adult	5.01
49.78	282.38	ABCO	Adult	35.15
263.95	100.88	ABCO	Adult	7.36
244.79	177.35	ABCO	Adult	47.85
100.22	116.38	ABCO	Adult	10.18
69.12	89.21	ABCO	Adult	9.12
131.53	86.56	ABCO	Adult	39.31
82.9	223.44	ABCO	Adult	11.62
241.4	157.73	ABCO	Adult	12.73
230.93	115.62	ABCO	Adult	7.39
284.94	138.49	ABCO	Adult	15
40.47	136.69	ABCO	Adult	33.6
193	253.46	ABCO	Adult	31.01
46.08	200.72	ABCO	Adult	12.58
132.19	72.6	ABCO	Adult	10.73
190.06	222.21	ABCO	Adult	7.12
33.63	165.65	ABCO	Adult	11.06
263.83	175.57	ABCO	Adult	98.22
176.98	295.12	ABCO	Adult	107.76
153.15	194.07	ABCO	Adult	46.03
149.51	179.21	ABCO	Adult	18.04
7.03	239.59	ABCO	Adult	183.94
125.22	297.76	ABCO	Adult	2.06
225.54	95.14	ABCO	Adult	55.15
285.75	120.08	ABCO	Adult	17.85
195.28	158.82	ABCO	Adult	5.68
126.98	279.76	ABCO	Adult	20.57
141.7	55.8	ABCO	Adult	17.85
80.04	219.9	ABCO	Adult	4.57
118.22	283.35	ABCO	Adult	20.95
197.15	47.64	ABCO	Adult	49.93
162.35	102.96	ABCO	Adult	1.12
207.73	3.36	ABCO	Adult	5.25
196.96	262.6	ABCO	Adult	13.12
275.63	238.09	ABCO	Adult	5.92
261.81	39.69	ABCO	Adult	18.67
151.99	10.43	ABCO	Adult	9.42
125.41	1.56	ABCO	Adult	91.62
203.51	130.21	ABCO	Adult	1.33
118.26	257.84	ABCO	Adult	0.48
179.62	43.18	ABCO	Adult	23.32
131.49	26.36	ABCO	Adult	25.44
42.55	212.08	ABCO	Adult	2.75
83.28	194.62	ABCO	Adult	13.89
21.65	240.39	ABCO	Adult	4.19
220.87	75.58	ABCO	Adult	3.6
194.48	89.66	ABCO	Adult	39.83
150.07	297.34	ABCO	Adult	4.19
276.63	28.12	ABCO	Adult	52.32
218.04	51.01	ABCO	Adult	12.46
219.29	76.63	ABCO	Adult	1.65
211.29	55.5	ABCO	Adult	57.14
144.71	243.81	ABCO	Adult	53.44
16.58	197.71	ABCO	Adult	5.89
203.47	21.58	ABCO	Adult	18.57
223.93	12.53	ABCO	Adult	67.37
271.42	128.05	ABCO	Adult	62.85
282.72	41	ABCO	Adult	72.7
162.06	200.91	ABCO	Adult	9.76
182.59	229.48	ABCO	Adult	23.7
270.28	283.77	ABCO	Adult	15.69
52.22	97.79	ABCO	Adult	13.01
152.82	81.82	ABCO	Adult	47.89
204.34	287.06	ABCO	Adult	46.66
161.25	287	ABCO	Adult	13.65
124.18	155.02	ABCO	Adult	12.12
268.53	140.48	ABCO	Adult	25.99
189.14	256.04	ABCO	Adult	6.46
232.97	210.04	ABCO	Adult	45.79
298.58	22.05	ABCO	Adult	143.21
165.85	36.44	ABCO	Adult	7.28
54.52	241.71	ABCO	Adult	20.63
287	130.47	ABCO	Adult	32.79
52.24	133.92	ABCO	Adult	24.52
123.56	106.68	ABCO	Adult	1.99
111.5	79.02	ABCO	Adult	129.23
237.78	192.45	ABCO	Adult	32.89
101.24	142.89	ABCO	Adult	120.67
264.45	84.46	ABCO	Adult	2.9
50.1	167.23	ABCO	Adult	3.33
281.5	235.08	ABCO	Adult	18.55
49.14	172.55	ABCO	Adult	23.69
110.77	183.46	ABCO	Adult	12.71
250.79	169.41	ABCO	Adult	28.01
163.58	173.94	ABCO	Adult	12.71
135.36	140.38	ABCO	Adult	14.64
211.65	93.97	ABCO	Adult	10.57
218.46	30.12	ABCO	Adult	12.63
239.3	232.03	ABCO	Adult	5.67
223.21	236.69	ABCO	Adult	2.79
57.17	259.21	ABCO	Adult	14.19
12.76	239.7	ABCO	Adult	115.99
185.6	5.73	ABCO	Adult	52.27
87.85	123.56	ABCO	Adult	11.28
120.73	292.54	ABCO	Adult	3.46
286.08	285.87	ABCO	Adult	9.52
4.86	142.93	ABCO	Adult	14.85
17.58	142.16	ABCO	Adult	19.9
257.28	164.13	ABCO	Adult	30.13
226.48	182.2	ABCO	Adult	21.33
214.17	69.51	ABCO	Adult	27.97
39.21	225.56	ABCO	Adult	31.74
101.19	147.21	ABCO	Adult	9.66
155.32	210.64	ABCO	Adult	21.57
90.48	214.62	ABCO	Adult	4.69
258.82	110.13	ABCO	Adult	11.56
126.68	25.2	ABCO	Adult	21
236.3	39.88	ABCO	Adult	4.89
139.7	93.62	ABCO	Adult	24.32
59.78	299.86	ABCO	Adult	16.23
109.16	174.77	ABCO	Adult	33.97
212.82	178.08	ABCO	Adult	2.82
282.57	195.81	ABCO	Adult	42.21
92.17	168.72	ABCO	Adult	15.82
94.93	130.85	ABCO	Adult	4.66
261.8	39.28	ABCO	Adult	7.66
257.1	208.37	ABCO	Adult	34.56
186.88	228.82	ABCO	Adult	3.2
175.86	43.12	ABCO	Adult	12.94
84.68	165.78	ABCO	Adult	1.75
249.52	151.15	ABCO	Adult	17.29
112.52	226.86	ABCO	Adult	28.58
256.99	160.51	ABCO	Adult	96.06
276.27	109.01	ABCO	Adult	17.77
236.79	62.89	ABCO	Adult	18.56
118.4	88.5	ABCO	Adult	7.59
233.44	92.64	ABCO	Adult	17.7
208.21	245.29	ABCO	Adult	5.06
36.99	253.02	ABCO	Adult	15.46
100.5	180.49	ABCO	Adult	3.39
295.61	67.72	ABCO	Adult	9.94
105.92	212.52	ABCO	Adult	2.13
54.64	147.28	ABCO	Adult	3.87
118.76	225.32	ABCO	Adult	3.83
10.68	286.5	ABCO	Adult	16.04
6.02	219.47	ABCO	Adult	12.76
43.78	235.33	ABCO	Adult	159.47
249.09	144.14	ABCO	Adult	8.77
25.69	261.98	ABCO	Adult	16.35
117.67	198.55	ABCO	Adult	28.12
129.2	60.74	ABCO	Adult	10.73
220.53	288.41	ABCO	Adult	18.66
159.35	19.05	ABCO	Adult	9.67
26.16	269.27	ABCO	Adult	2.95
145.72	292.64	ABCO	Adult	2.71
10.44	145.03	ABCO	Adult	0.23
127.04	14.82	ABCO	Adult	3.09
265.91	11.33	ABCO	Adult	1.55
89.88	97.17	ABCO	Adult	4.74
93.26	264.16	ABCO	Adult	14.7
183.02	146.97	ABCO	Adult	35.6
126.26	179.79	ABCO	Adult	12.49
160.68	207.22	ABCO	Adult	9.57
208.83	24.78	ABCO	Adult	21.43
244.13	219.78	ABCO	Adult	23.53
224.55	46.52	ABCO	Adult	18.25
170.2	273.64	ABCO	Adult	8.75
285.21	297.54	ABCO	Adult	18.74
4.62	210.78	ABCO	Adult	13.08
99.44	238.08	ABCO	Adult	7.67
10.62	113.99	ABCO	Adult	24.19
207.86	190.82	ABCO	Adult	10.52
219.46	240.88	ABCO	Adult	17.33
268.6	294.99	ABCO	Adult	38.66
108.36	221.46	ABCO	Adult	28
239.65	272.94	ABCO	Adult	143.28
210.76	139.91	ABCO	Adult	7.01
30.73	195.67	ABCO	Adult	17.42
155.8	68.97	ABCO	Adult	10.21
32.67	292.92	ABCO	Adult	29.59
43.62	148.33	ABCO	Adult	4.78
22.79	105.22	ABCO	Adult	142.38
225.13	295.02	ABCO	Adult	2.82
159.11	229.68	ABCO	Adult	4.07
10.63	149.14	ABCO	Adult	12.61
16.21	179.49	ABCO	Adult	44.77
295.85	253.34	ABCO	Adult	3.4
49.29	141.36	ABCO	Adult	3.36
290.97	269.8	ABCO	Adult	0.93
9.13	222.52	ABCO	Adult	2.44
258.47	120.35	ABCO	Adult	19.73
187.26	93.63	ABCO	Adult	2.67
139.85	201.98	ABCO	Adult	100.5
146.77	275.11	ABCO	Adult	7.93
143.14	23.64	ABCO	Adult	191.48
228.1	217.44	ABCO	Adult	36.96
168.83	128.38	ABCO	Adult	3.08
155.65	3.45	ABCO	Adult	15.14
117.8	82.74	ABCO	Adult	1.58
5.26	82.07	ABCO	Adult	7.45
191.88	104.44	ABCO	Adult	23.23
233.82	261.37	ABCO	Adult	3.22
250.77	96.81	ABCO	Adult	80.5
7.36	172.7	ABCO	Adult	13.65
11.52	243.5	ABCO	Adult	10.41
287.52	211.91	ABCO	Adult	15.86
217.75	236.77	ABCO	Adult	45.38
260.3	222.76	ABCO	Adult	13.14
177.12	99.41	ABCO	Adult	8.48
12.54	257.07	ABCO	Adult	27.94
141.03	155.02	ABCO	Adult	7.79
221.86	95.72	ABCO	Adult	7.61
232.99	156.54	ABCO	Adult	0.82
86.71	206.74	ABCO	Adult	13.88
231.7	90.31	ABCO	Adult	21.72
38.14	134.73	ABCO	Adult	10.94
222.69	36.67	ABCO	Adult	2.17
17.66	229.41	ABCO	Adult	11.58
7.44	299.77	ABCO	Adult	14.52
104.79	170.42	ABCO	Adult	4.31
41.34	165.12	ABCO	Adult	36.3
92.55	150.74	ABCO	Adult	2.75
202.64	13.7	ABCO	Adult	30.09
163.27	19.97	ABCO	Adult	457.87
57.75	134.85	ABCO	Adult	13.02
15.95	152.92	ABCO	Adult	6.58
104.17	143.04	ABCO	Adult	91.03
88.24	112.47	ABCO	Adult	33.33
19.34	218.69	ABCO	Adult	29.65
3.9	131.49	ABCO	Adult	57.95
209.87	61.67	ABCO	Adult	35.2
206.22	109.31	ABCO	Adult	17.31
241.24	194.05	ABCO	Adult	7.4
18.86	106.87	ABCO	Adult	1.12
37.4	295.13	ABCO	Adult	15.97
71.04	282.53	ABCO	Adult	38.95
51.63	77.97	ABCO	Adult	12.77
136.45	289.28	ABCO	Adult	34.77
277.9	104.8	ABCO	Adult	7.58
176.06	161.42	ABCO	Adult	3.97
189.98	24.65	ABCO	Adult	1.59
60.19	289.38	ABCO	Adult	2.86
76.18	137.73	ABCO	Adult	3.07
34.48	159.29	ABCO	Adult	19.29
61.27	81.87	ABCO	Adult	13.96
123.7	237.26	ABCO	Adult	0.94
219.3	146.61	ABCO	Adult	3.93
34.38	197.16	ABCO	Adult	3.17
95.02	270.47	ABCO	Adult	26.09
206.96	249.33	ABCO	Adult	7.38
58.14	164.25	ABCO	Adult	31.49
225.97	123.23	ABCO	Adult	3.05
120.84	200.52	ABCO	Adult	141.28
215.71	39	ABCO	Adult	7.11
235.91	115.83	ABCO	Adult	24.46
92.21	297.79	ABCO	Adult	14.64
171.85	124.63	ABCO	Adult	6.89
133.68	44.54	ABCO	Adult	130.99
143.75	104.15	ABCO	Adult	58.7
246.79	192.04	ABCO	Adult	51.73
181.29	215.73	ABCO	Adult	3.54
211.71	162.85	ABCO	Adult	13.69
115.28	184.25	ABCO	Adult	7.34
132.77	3	ABCO	Adult	12.19
24.14	131.01	ABCO	Adult	12.68
90.82	188.82	ABCO	Adult	8.63
46.53	147.08	ABCO	Adult	2.03
248.62	69.75	ABCO	Adult	1.28
243.46	84.28	ABCO	Adult	102.29
58.67	186.16	ABCO	Adult	16.64
251.06	57.52	ABCO	Adult	9.9
160.18	175.85	ABCO	Adult	4.81
105.98	130.9	ABCO	Adult	32.27
132.07	234.23	ABCO	Adult	33.31
261.28	98.03	ABCO	Adult	23.52
297.24	12.07	ABCO	Adult	33.31
48.47	153.51	ABCO	Adult	11.92
22.84	175.05	ABCO	Adult	14.34
234.54	205.99	ABCO	Adult	15.87
277.37	246.55	ABCO	Adult	12.65
198.23	124.3	ABCO	Adult	1.19
157.16	275.28	ABCO	Adult	2.64
128.45	166.02	ABCO	Adult	50.83
214.18	84.31	ABCO	Adult	1.53
249.81	27.42	ABCO	Adult	10.02
294.72	33.87	ABCO	Adult	75.46
275.18	14.47	ABCO	Adult	10.41
269.77	106.49	ABCO	Adult	2.76
255.59	146.41	ABCO	Adult	22.47
219.29	62.06	ABCO	Adult	5.84
224.08	171.61	ABCO	Adult	14.7
23.85	295.84	ABCO	Adult	79.13
131.98	283.56	ABCO	Adult	103.51
262.59	112.56	ABCO	Adult	2.36
263.46	139.38	ABCO	Adult	3.72
159.81	183.49	ABCO	Adult	2.3
243.19	171.13	ABCO	Adult	2.65
212.43	258.11	ABCO	Adult	8.3
290.16	39.37	ABCO	Adult	5.02
259.41	199.14	ABCO	Adult	27.99
146.83	208.01	ABCO	Adult	24.2
144.35	237.92	ABCO	Adult	17.11
139.09	36	ABCO	Adult	10.74
82.96	175.36	ABCO	Adult	8.1
183.74	25.15	ABCO	Adult	6.27
231.83	274.17	ABCO	Adult	43.89
173.91	296.59	ABCO	Adult	16.55
271.87	91.09	ABCO	Adult	15.29
155.48	136.53	ABCO	Adult	9.98
128.66	267.14	ABCO	Adult	15.07
174.23	73.78	ABCO	Adult	19.85
132.01	19.47	ABCO	Adult	115.42
78.5	86.16	ABCO	Adult	23.28
295.08	163.74	ABCO	Adult	13
156.4	147.13	ABCO	Adult	163.22
57.37	156.41	ABCO	Adult	2.58
52.14	100.32	ABCO	Adult	3.94
185.61	121.68	ABCO	Adult	4.55
39.31	117.65	ABCO	Adult	10.45
155.08	123.35	ABCO	Adult	5.68
209.67	32.79	ABCO	Adult	4.6
216.32	208.23	ABCO	Adult	5.36
295.95	76.59	ABCO	Adult	2.16
180.75	270.29	ABCO	Adult	43.19
62.66	95.03	ABCO	Adult	36.73
28.31	88.69	ABCO	Adult	15.04
6.72	191.37	ABCO	Adult	17.26
107.53	151.48	ABCO	Adult	28.36
169.61	269.69	ABCO	Adult	2.18
88.61	159.26	ABCO	Adult	17.7
84.63	94.34	ABCO	Adult	3.65
47.06	108.73	ABCO	Adult	8.75
147.94	262.67	ABCO	Adult	24.13
288.69	173.84	ABCO	Adult	63.81
30.05	130.21	ABCO	Adult	68.26
224.65	125.82	ABCO	Adult	0.82
150.81	192.36	ABCO	Adult	20.45
227.8	33.84	ABCO	Adult	55.18
160.87	156.96	ABCO	Adult	3.72
63.31	136.19	ABCO	Adult	17.29
138.72	93.22	ABCO	Adult	7.49
117.13	274.59	ABCO	Adult	6.28
201.17	79.04	ABCO	Adult	5.09
64.55	210.92	ABCO	Adult	78.71
65.03	96.4	ABCO	Adult	92.39
161.33	45.84	ABCO	Adult	3.65
269.23	27.29	ABCO	Adult	33.19
61.99	297.26	ABCO	Adult	7.93
170.73	239.64	ABCO	Adult	7.23
169.3	69.64	ABCO	Adult	4.42
237.22	153.95	ABCO	Adult	6.62
37.45	248.45	ABCO	Adult	35.97
4.38	179.79	ABCO	Adult	3.45
269	167.3	ABCO	Adult	27.77
223.21	141.54	ABCO	Adult	23.22
85.07	179.08	ABCO	Adult	53.56
178.63	17.42	ABCO	Adult	0.82
174.81	253.77	ABCO	Adult	12.97
62.54	297.7	ABCO	Adult	7.13
231.97	64.44	ABCO	Adult	17.67
247.33	91.84	ABCO	Adult	7.53
103.07	272.42	ABCO	Adult	11.88
155.17	227.13	ABCO	Adult	17.39
41.49	241.66	ABCO	Adult	29.48
223.1	86.48	ABCO	Adult	3.44
162.72	50.39	ABCO	Adult	6.84
119.5	299.73	ABCO	Adult	4.85
235.27	95.75	ABCO	Adult	29.59
