X	Y	Species	Type	Diam	Height
280.53	102.72	PIMO	Adult	16.37	0
78.23	81.49	PIMO	Adult	18.9	0
260.91	141.47	PIMO	Adult	5.24	0
218.28	63.26	PIMO	Adult	6.69	0
118.01	288.84	PIMO	Adult	32.61	0
1.49	75.3	PIMO	Adult	38.71	0
238.19	222.12	PIMO	Adult	6.89	0
286.26	50.44	PIMO	Adult	7.29	0
22.2	165.81	PIMO	Adult	46.83	0
80.77	218.37	PIMO	Adult	75.68	0
260.16	100.19	PIMO	Adult	18.73	0
124.99	218.94	PIMO	Adult	13.79	0
116.42	136.9	PIMO	Adult	4.59	0
207.58	258.65	PIMO	Adult	31.31	0
198.25	153.84	PIMO	Adult	8.44	0
42.68	224.48	PIMO	Adult	161.68	0
66.11	132.53	PIMO	Adult	5.63	0
38.91	283.43	PIMO	Adult	22.54	0
197.04	23.23	PIMO	Adult	3.97	0
274.56	135.45	PIMO	Adult	12.72	0
214.55	276.97	PIMO	Adult	52.85	0
8.3	251.26	PIMO	Adult	12.58	0
157.39	141.79	PIMO	Adult	53.86	0
193.49	140	PIMO	Adult	8.85	0
45.49	156.85	PIMO	Adult	20.15	0
131.66	213.17	PIMO	Adult	9.06	0
81.54	166.06	PIMO	Adult	123.58	0
15.18	298.66	PIMO	Adult	0.87	0
25.55	233.24	PIMO	Adult	29.28	0
211.75	78.18	PIMO	Adult	64.73	0
115.9	211.3	PIMO	Adult	6.13	0
184.85	239.8	PIMO	Adult	7.27	0
229.05	68.78	PIMO	Adult	7.82	0
153.01	90.84	PIMO	Adult	8.51	0
238.99	226.07	PIMO	Adult	76.82	0
221.96	259.54	PIMO	Adult	7.14	0
183.19	181.15	PIMO	Adult	3.65	0
202.1	278.06	PIMO	Adult	99.45	0
172.02	282.24	PIMO	Adult	31.54	0
89.07	291.28	PIMO	Adult	18.92	0
279.39	284.26	PIMO	Adult	105.15	0
281.74	108.06	PIMO	Adult	3.39	0
5.76	192.31	PIMO	Adult	36.57	0
85.33	80.15	PIMO	Adult	26.9	0
222.5	163.79	PIMO	Adult	59.6	0
126.29	268.26	PIMO	Adult	11.54	0
117.95	282.06	PIMO	Adult	8.9	0
297.11	34.96	PIMO	Adult	5.31	0
266.54	172.34	PIMO	Adult	3.55	0
61.75	289.84	PIMO	Adult	24.75	0
251.64	227.84	PIMO	Adult	3.24	0
222.89	276.66	PIMO	Adult	12.31	0
163.45	37.09	PIMO	Adult	469.94	0
169.99	198.63	PIMO	Adult	133.22	0
251.2	105.41	PIMO	Adult	18.04	0
214.7	132.14	PIMO	Adult	4.15	0
154.85	120.98	PIMO	Adult	43.96	0
242.12	145.58	PIMO	Adult	5.35	0
183.17	32.12	PIMO	Adult	56.77	0
27.89	96.48	PIMO	Adult	13.51	0
154.86	240.39	PIMO	Adult	28.62	0
172.76	37.39	PIMO	Adult	4.7	0
16.77	230.08	PIMO	Adult	14.35	0
198.27	225.95	PIMO	Adult	58.63	0
161.89	16.49	PIMO	Adult	10.47	0
290.87	13.21	PIMO	Adult	33.93	0
240.53	288.58	PIMO	Adult	5.14	0
46.21	293.08	PIMO	Adult	56.08	0
184.67	189.33	PIMO	Adult	20.76	0
252.14	130.28	PIMO	Adult	28.12	0
270.77	135.27	PIMO	Adult	29.95	0
130.31	106.97	PIMO	Adult	7.75	0
205.01	207.24	PIMO	Adult	12.29	0
25.95	170.86	PIMO	Adult	16.9	0
256.56	12.01	PIMO	Adult	7.72	0
259.19	187.35	PIMO	Adult	12.56	0
276.6	135.95	PIMO	Adult	72.67	0
230.43	273.59	PIMO	Adult	11.97	0
91.39	121.33	PIMO	Adult	12.52	0
73.46	216.44	PIMO	Adult	9.54	0
170.86	214.91	PIMO	Adult	11.75	0
128.14	218.09	PIMO	Adult	5.62	0
219.97	299.46	PIMO	Adult	23.64	0
10.6	185.96	PIMO	Adult	28.52	0
158.1	14.9	PIMO	Adult	3.95	0
78.49	189.24	PIMO	Adult	17.25	0
286.13	116.83	PIMO	Adult	3.27	0
210.13	162.4	PIMO	Adult	11.43	0
33.28	99.12	PIMO	Adult	19.7	0
163.16	213.89	PIMO	Adult	13.2	0
190.56	151.09	PIMO	Adult	35.91	0
183.42	19.96	PIMO	Adult	9.19	0
276.18	265.7	PIMO	Adult	2.59	0
20.99	81.44	PIMO	Adult	16.28	0
287.82	10.74	PIMO	Adult	1.19	0
193.28	16.98	PIMO	Adult	25.37	0
174.29	147.88	PIMO	Adult	7.74	0
140.84	190.48	PIMO	Adult	34.31	0
101.33	150.73	PIMO	Adult	8.33	0
256.85	84.06	PIMO	Adult	5.49	0
92.3	271.39	PIMO	Adult	4.9	0
64.73	148.24	PIMO	Adult	28.42	0
47.44	208.4	PIMO	Adult	64.75	0
59.33	242.39	PIMO	Adult	11.52	0
177.53	94.86	PIMO	Adult	24.57	0
211.3	151.46	PIMO	Adult	8.41	0
222.45	87.51	PIMO	Adult	14.09	0
253.23	102.04	PIMO	Adult	2.68	0
125.48	200.06	PIMO	Adult	18.76	0
178.5	11.77	PIMO	Adult	27.78	0
298.9	13.39	PIMO	Adult	27.84	0
267.63	104.64	PIMO	Adult	50.28	0
7.02	137.2	PIMO	Adult	23.2	0
120.39	279.83	PIMO	Adult	6.7	0
193.04	84.25	PIMO	Adult	5.5	0
227.28	0.18	PIMO	Adult	27.88	0
263.85	142.01	PIMO	Adult	25.08	0
95.29	269.43	PIMO	Adult	14.86	0
254.27	66.16	PIMO	Adult	19.55	0
96.7	160.55	PIMO	Adult	10.99	0
122.03	103.43	PIMO	Adult	1.61	0
59.86	284.7	PIMO	Adult	56.89	0
284.93	261.21	PIMO	Adult	45.44	0
215.99	269.82	PIMO	Adult	10.29	0
75.83	167.91	PIMO	Adult	35.51	0
47.04	246.22	PIMO	Adult	6.98	0
4.21	139.41	PIMO	Adult	64.82	0
18.27	283.02	PIMO	Adult	4.46	0
139.9	178.67	PIMO	Adult	13.34	0
130.02	83.74	PIMO	Adult	18.11	0
146.62	251.04	PIMO	Adult	10.29	0
277.37	88.49	PIMO	Adult	62.71	0
18.85	212.84	PIMO	Adult	4.75	0
92.66	296.99	PIMO	Adult	72.47	0
187.7	277.69	PIMO	Adult	29.8	0
93.86	154.57	PIMO	Adult	10.46	0
290.28	68.07	PIMO	Adult	7.13	0
154.5	152.02	PIMO	Adult	20.18	0
161.76	265.89	PIMO	Adult	15.12	0
90.94	182.87	PIMO	Adult	38.73	0
145.46	160.28	PIMO	Adult	19.87	0
131.2	136.16	PIMO	Adult	14.34	0
76.62	203.72	PIMO	Adult	27.66	0
110.25	106.02	PIMO	Adult	4.03	0
286.46	68.64	PIMO	Adult	31.57	0
161.28	219.27	PIMO	Adult	6.7	0
266.88	2.59	PIMO	Adult	25.78	0
287.55	102.67	PIMO	Adult	70.37	0
138.84	289.66	PIMO	Adult	11.6	0
147.92	126.96	PIMO	Adult	16.8	0
143.84	153.22	PIMO	Adult	60.59	0
167.5	31.94	PIMO	Adult	3.72	0
70.42	114	PIMO	Adult	16.43	0
27.91	109.9	PIMO	Adult	3.29	0
285.97	219.95	PIMO	Adult	4.53	0
114.45	219.5	PIMO	Adult	23.41	0
298.17	55.54	PIMO	Adult	17.41	0
202.47	229.12	PIMO	Adult	37.69	0
64.47	296.99	PIMO	Adult	10.14	0
97.6	112.69	PIMO	Adult	46.55	0
131.4	167.1	PIMO	Adult	5.37	0
20.71	115.15	PIMO	Adult	6.27	0
206.38	31.27	PIMO	Adult	41.16	0
204.55	278.04	PIMO	Adult	3.73	0
234.71	240.36	PIMO	Adult	15.54	0
159.07	159.36	PIMO	Adult	14.3	0
211.24	234.36	PIMO	Adult	32.32	0
166.31	249.74	PIMO	Adult	14.02	0
81.52	169.82	PIMO	Adult	2.16	0
280.83	31.4	PIMO	Adult	26.45	0
242.89	119.4	PIMO	Adult	24.25	0
189.98	113.38	PIMO	Adult	6.81	0
7.77	276.62	PIMO	Adult	4.67	0
23.47	130.78	PIMO	Adult	5.14	0
276.19	218.19	PIMO	Adult	64.54	0
85.66	214.03	PIMO	Adult	7.23	0
23.37	193.39	PIMO	Adult	139.77	0
281.14	96.1	PIMO	Adult	11.02	0
224.74	89.16	PIMO	Adult	6.92	0
59.77	125.28	PIMO	Adult	25.59	0
282.11	222.34	PIMO	Adult	26.46	0
171.87	288.2	PIMO	Adult	117.02	0
203.8	148.75	PIMO	Adult	162.36	0
104.2	289.26	PIMO	Adult	3.13	0
271.86	162.47	PIMO	Adult	2.21	0
83.71	99.18	PIMO	Adult	17.21	0
232.59	72.67	PIMO	Adult	24.76	0
181.62	66.27	PIMO	Adult	29.02	0
36.35	223.05	PIMO	Adult	37	0
76.58	204.72	PIMO	Adult	57.31	0
212.8	125.18	PIMO	Adult	1.76	0
93.78	105.11	PIMO	Adult	41.48	0
187.96	36.78	PIMO	Adult	13.14	0
233.27	294.54	PIMO	Adult	21.56	0
219.26	19.95	PIMO	Adult	12.71	0
218.79	109.37	PIMO	Adult	8.85	0
140.35	163.3	PIMO	Adult	7.29	0
195.99	277.97	PIMO	Adult	5.12	0
265.67	117.64	PIMO	Adult	8.22	0
202.35	90.47	PIMO	Adult	6.82	0
101.99	216.78	PIMO	Adult	24.83	0
41.63	271.3	PIMO	Adult	15.43	0
299.79	164.81	PIMO	Adult	2.94	0
183.65	53.17	PIMO	Adult	24.33	0
155.11	262.53	PIMO	Adult	5.36	0
169.8	35.53	PIMO	Adult	28.24	0
138.81	126.29	PIMO	Adult	7.17	0
86.56	210.76	PIMO	Adult	7.31	0
134.35	81.58	PIMO	Adult	163.1	0
243.35	153.71	PIMO	Adult	9.34	0
232.24	84.42	PIMO	Adult	148.26	0
178.98	118.86	PIMO	Adult	11.59	0
224.1	191.22	PIMO	Adult	2.41	0
290.66	65	PIMO	Adult	14.01	0
162.01	257.8	PIMO	Adult	7.99	0
165.31	10.02	PIMO	Adult	20.32	0
52.83	90.11	PIMO	Adult	7.38	0
289.83	170.45	PIMO	Adult	48.64	0
43.85	210.61	PIMO	Adult	31	0
160.87	99.92	PIMO	Adult	1.96	0
169.85	299.84	PIMO	Adult	2.7	0
143.07	30.06	PIMO	Adult	5.68	0
3.11	167.05	PIMO	Adult	20.69	0
234.05	294.57	PIMO	Adult	30.33	0
68.67	211.57	PIMO	Adult	9.42	0
286.77	167.08	PIMO	Adult	41.42	0
3.41	85.64	PIMO	Adult	10.54	0
286.22	175.69	PIMO	Adult	34.73	0
83.1	205.43	PIMO	Adult	14.25	0
109.41	136.76	PIMO	Adult	39.26	0
66.36	141.1	PIMO	Adult	14.23	0
244.86	109.08	PIMO	Adult	4.94	0
102.09	270.63	PIMO	Adult	4.52	0
129.26	161.6	PIMO	Adult	5.4	0
97.18	109.34	PIMO	Adult	19.64	0
22.57	140.27	PIMO	Adult	118.36	0
167.76	83.46	PIMO	Adult	21.63	0
199.52	201.39	PIMO	Adult	3.58	0
257.09	12.15	PIMO	Adult	20.09	0
236.72	209.58	PIMO	Adult	78.03	0
278.75	195.44	PIMO	Adult	22.23	0
164.78	276.69	PIMO	Adult	6.09	0
156.05	79	PIMO	Adult	8.34	0
221.32	134.5	PIMO	Adult	19.9	0
10.66	125.4	PIMO	Adult	1.72	0
201.85	259.43	PIMO	Adult	8.68	0
190.76	244.05	PIMO	Adult	11.79	0
204.6	6.58	PIMO	Adult	55.25	0
224.73	201.1	PIMO	Adult	140.02	0
153.73	163.85	PIMO	Adult	16.81	0
246.25	40.92	PIMO	Adult	89.05	0
136.29	298.12	PIMO	Adult	4.13	0
127.22	180.49	PIMO	Adult	1.79	0
141.76	253.63	PIMO	Adult	6.18	0
12.66	209.61	PIMO	Adult	65.75	0
90.03	225.59	PIMO	Adult	19.37	0
295.51	17.5	PIMO	Adult	118.95	0
119.29	113.38	PIMO	Adult	1.73	0
161.45	262.77	PIMO	Adult	7.8	0
77.86	118.09	PIMO	Adult	3.94	0
234.22	20.22	PIMO	Adult	9.44	0
41.07	256.31	PIMO	Adult	16.43	0
51.86	118.63	PIMO	Adult	23.82	0
202.33	290.14	PIMO	Adult	136.37	0
256.73	257.89	PIMO	Adult	60.72	0
299.92	81.74	PIMO	Adult	37.83	0
218.3	237.66	PIMO	Adult	9.46	0
283.28	295.12	PIMO	Adult	24.09	0
179.2	53	PIMO	Adult	2.41	0
11.1	295.24	PIMO	Adult	21.13	0
73.11	199.68	PIMO	Adult	6.29	0
201.53	122.24	PIMO	Adult	32.14	0
199.02	97.44	PIMO	Adult	41.05	0
197.54	199.09	PIMO	Adult	15.11	0
259.62	232.47	PIMO	Adult	66.81	0
115.42	196.33	PIMO	Adult	39.45	0
8.7	91.69	PIMO	Adult	32.9	0
110.25	156.43	PIMO	Adult	6.82	0
33.44	252.99	PIMO	Adult	14.47	0
31.4	256.22	PIMO	Adult	6.84	0
284.06	55.98	PIMO	Adult	20.96	0
109.96	100.57	PIMO	Adult	57.46	0
185.61	125.21	PIMO	Adult	0.99	0
94.24	259.11	PIMO	Adult	22.11	0
165.62	151.33	PIMO	Adult	3.86	0
86.46	299.83	PIMO	Adult	78.61	0
186.11	122.03	PIMO	Adult	19.66	0
237.9	265.84	PIMO	Adult	11.34	0
238.99	227.48	PIMO	Adult	12.62	0
218.93	157.12	PIMO	Adult	19.41	0
275.76	28.07	PIMO	Adult	3.8	0
78.76	160.97	PIMO	Adult	17.69	0
259.31	104.45	PIMO	Adult	5.1	0
53.66	211.58	PIMO	Adult	4.26	0
221.37	112.06	PIMO	Adult	41.91	0
242.32	194.67	PIMO	Adult	15.03	0
47.12	89.46	PIMO	Adult	15.78	0
162	168.86	PIMO	Adult	55.43	0
81.62	177.45	PIMO	Adult	52.87	0
43.8	91.07	PIMO	Adult	10.92	0
249.95	184.36	PIMO	Adult	187.73	0
268.08	211.18	PIMO	Adult	17.76	0
146.66	273.2	PIMO	Adult	14.47	0
286.91	66.74	PIMO	Adult	3.84	0
238.77	224.33	PIMO	Adult	10.11	0
212.55	23.53	PIMO	Adult	3.72	0
224.73	7.44	PIMO	Adult	3.01	0
191.37	183.05	PIMO	Adult	10.26	0
294.82	178.38	PIMO	Adult	57.01	0
163.85	284.13	PIMO	Adult	7.29	0
66.31	148.43	PIMO	Adult	44.12	0
90.83	217.42	PIMO	Adult	20.04	0
157.48	3.39	PIMO	Adult	3.6	0
91.2	176.09	PIMO	Adult	17.84	0
116.49	299.5	PIMO	Adult	25.03	0
173.17	285.9	PIMO	Adult	7.08	0
132.93	278.63	PIMO	Adult	36.25	0
216.41	31.38	PIMO	Adult	100.1	0
111.9	154.7	PIMO	Adult	14.91	0
298.86	259.73	PIMO	Adult	13.92	0
0.17	220.37	PIMO	Adult	15.18	0
119.9	132.64	PIMO	Adult	6.59	0
214.68	156.66	PIMO	Adult	10.37	0
220.97	228.32	PIMO	Adult	5.21	0
233.52	75.19	PIMO	Adult	20.66	0
199.37	186.12	PIMO	Adult	13.69	0
146.26	284.51	PIMO	Adult	7.19	0
271.3	34.72	PIMO	Adult	65.65	0
254.91	295.85	PIMO	Adult	9.91	0
109.99	180.48	PIMO	Adult	42.97	0
238.29	15.73	PIMO	Adult	4.56	0
242.15	287.83	PIMO	Adult	3.71	0
214.48	229.98	PIMO	Adult	2.03	0
279.45	84.31	PIMO	Adult	11.41	0
95.8	250.39	PIMO	Adult	17.14	0
14.74	136.24	PIMO	Adult	1.78	0
266.76	223.81	PIMO	Adult	54.07	0
210.33	214.25	PIMO	Adult	2.02	0
61.03	285.77	PIMO	Adult	15.83	0
296.91	258.32	PIMO	Adult	39.43	0
143.7	274.9	PIMO	Adult	79.23	0
241.9	190.23	PIMO	Adult	29.01	0
194.92	58.55	PIMO	Adult	9.47	0
58.45	196.53	PIMO	Adult	17.45	0
116.16	100.94	PIMO	Adult	8.87	0
60.73	126.58	PIMO	Adult	60.08	0
45.4	184.39	PIMO	Adult	19.06	0
288.48	126.79	PIMO	Adult	18.78	0
211.07	160.89	PIMO	Adult	9.81	0
24.65	102.75	PIMO	Adult	25	0
37.21	292.3	PIMO	Adult	13.79	0
80.75	167.04	PIMO	Adult	6.87	0
116.52	183.97	PIMO	Adult	16.01	0
87.75	249.37	PIMO	Adult	7.91	0
197.37	158.18	PIMO	Adult	14.1	0
262.67	177.17	PIMO	Adult	21.08	0
186.06	57.64	PIMO	Adult	8.81	0
14.12	234.97	PIMO	Adult	16.74	0
119.5	292.34	PIMO	Adult	3.33	0
42.53	136.5	PIMO	Adult	0.79	0
170.68	48.11	PIMO	Adult	1.87	0
168.57	86.89	PIMO	Adult	15.01	0
249.1	224.78	PIMO	Adult	18.44	0
144.59	278.73	PIMO	Adult	11.08	0
64.46	154.61	PIMO	Adult	4.18	0
4.77	81.5	PIMO	Adult	46.51	0
122.17	266.15	PIMO	Adult	5.19	0
286.52	138.41	PIMO	Adult	6.56	0
226.36	104.29	PIMO	Adult	39.53	0
87.14	148.59	PIMO	Adult	10.63	0
157.17	56.42	PIMO	Adult	5.06	0
126.71	297.23	PIMO	Adult	15.39	0
229.91	101.1	PIMO	Adult	1.89	0
97.63	87.65	PIMO	Adult	5.79	0
63.89	144.98	PIMO	Adult	2.96	0
255.82	67.56	PIMO	Adult	47.96	0
207.54	120.43	PIMO	Adult	7.24	0
65.34	256.06	PIMO	Adult	49.65	0
77.96	284.88	PIMO	Adult	19.22	0
185.19	208.67	PIMO	Adult	51.48	0
217.08	229.15	PIMO	Adult	90.62	0
143.73	141.15	PIMO	Adult	5.37	0
127.68	205.63	PIMO	Adult	4.31	0
275.72	102.67	PIMO	Adult	2.35	0
30.82	111.83	PIMO	Adult	27.85	0
251.15	247.32	PIMO	Adult	27.41	0
137.29	157.79	PIMO	Adult	81.21	0
86.43	266.57	PIMO	Adult	14.05	0
109.54	293.22	PIMO	Adult	6.41	0
254.19	93.92	PIMO	Adult	2.51	0
274.97	94.28	PIMO	Adult	7.08	0
99.48	193.51	PIMO	Adult	8.07	0
212.75	142.79	PIMO	Adult	8.3	0
44.24	156.27	PIMO	Adult	5.94	0
249.37	256	PIMO	Adult	60.67	0
270.36	175.14	PIMO	Adult	6.47	0
248.51	119.67	PIMO	Adult	20.61	0
154.76	18.28	PIMO	Adult	24.17	0
206.7	249.76	PIMO	Adult	156.94	0
11.79	258.66	PIMO	Adult	12.41	0
294.21	282.14	PIMO	Adult	29.78	0
143.73	23.93	PIMO	Adult	3.48	0
143.19	203.48	PIMO	Adult	2.28	0
244.5	69.74	PIMO	Adult	26.99	0
81.69	117.3	PIMO	Adult	20.85	0
11.17	245.12	PIMO	Adult	12.44	0
162.68	69.64	PIMO	Adult	8.91	0
253.13	25.35	PIMO	Adult	61.2	0
238.02	139.51	PIMO	Adult	8.78	0
212.36	59.99	PIMO	Adult	20.96	0
262.23	200.77	PIMO	Adult	20.49	0
182.44	154.41	PIMO	Adult	15.01	0
248.09	158.75	PIMO	Adult	39.42	0
39.54	191.56	PIMO	Adult	1.91	0
271.22	243.05	PIMO	Adult	45.11	0
118.59	115.47	PIMO	Adult	3.11	0
269.7	130.77	PIMO	Adult	10.01	0
256.62	9.67	PIMO	Adult	8.58	0
211.46	169.24	PIMO	Adult	63.18	0
96.05	223.49	PIMO	Adult	32.85	0
223.82	209.08	PIMO	Adult	56.19	0
110.04	111.59	PIMO	Adult	16.09	0
167.09	275.91	PIMO	Adult	7.01	0
170.8	48.76	PIMO	Adult	16.9	0
293.11	8.01	PIMO	Adult	2.84	0
212.89	81.13	PIMO	Adult	19.26	0
151.84	193.03	PIMO	Adult	10.79	0
32.78	131.12	PIMO	Adult	5.93	0
156.11	220.14	PIMO	Adult	7.27	0
249.09	66.06	PIMO	Adult	1.59	0
280.27	287.78	PIMO	Adult	7.12	0
91.25	284.11	PIMO	Adult	9.19	0
66.98	235.63	PIMO	Adult	3.94	0
185.78	86.13	PIMO	Adult	130.59	0
160.67	67.36	PIMO	Adult	40.9	0
58.62	173.17	PIMO	Adult	16.25	0
76.98	298.55	PIMO	Adult	6.33	0
148.2	275.36	PIMO	Adult	29.58	0
278.32	53.24	PIMO	Adult	3.9	0
134.71	299.58	PIMO	Adult	12.45	0
185.87	235.54	PIMO	Adult	4.58	0
142.34	266.88	PIMO	Adult	3.87	0
96.24	195.35	PIMO	Adult	65.03	0
248.72	92.9	PIMO	Adult	3.27	0
181.79	150.18	PIMO	Adult	12.8	0
44.86	151.36	PIMO	Adult	10.46	0
43.49	241.3	PIMO	Adult	66.11	0
162.8	195.67	PIMO	Adult	4.98	0
83.25	248.35	PIMO	Adult	46.56	0
265.46	108.11	PIMO	Adult	3.66	0
182.5	46.11	PIMO	Adult	14.15	0
249.61	19.22	PIMO	Adult	15.39	0
227.05	57.82	PIMO	Adult	4.87	0
36.49	127.98	PIMO	Adult	17.17	0
214.57	143.85	PIMO	Adult	54.22	0
263	242.9	PIMO	Adult	2.76	0
136.99	183.38	PIMO	Adult	2.45	0
244.45	248.95	PIMO	Adult	17.9	0
21.58	92.9	PIMO	Adult	19.25	0
38.37	193.39	PIMO	Adult	15.6	0
17.62	101.11	PIMO	Adult	7.97	0
70.64	238.31	PIMO	Adult	16.86	0
87.05	237.13	PIMO	Adult	16.68	0
78.9	206.81	PIMO	Adult	7.16	0
298.22	248.57	PIMO	Adult	5.17	0
77.96	197.24	PIMO	Adult	36.42	0
284.06	82.33	PIMO	Adult	4.77	0
258.69	10.04	PIMO	Adult	237.91	0
191.19	266.99	PIMO	Adult	5.4	0
204.33	218.51	PIMO	Adult	51.85	0
29.36	236.95	PIMO	Adult	18.29	0
137.14	177.51	PIMO	Adult	6.55	0
207.04	98.87	PIMO	Adult	3.62	0
296.06	263.87	PIMO	Adult	4.86	0
250.99	262.57	PIMO	Adult	13.53	0
88.49	136.04	PIMO	Adult	8.78	0
109.51	162.52	PIMO	Adult	7.86	0
109.6	135.83	PIMO	Adult	102.66	0
171.23	246.96	PIMO	Adult	17.5	0
84.31	135.43	PIMO	Adult	1.84	0
234.55	115.75	PIMO	Adult	5.43	0
22.47	229.12	PIMO	Adult	13.75	0
38.51	76.21	PIMO	Adult	14.65	0
210.2	7.7	PIMO	Adult	0.87	0
266.73	118.12	PIMO	Adult	30.54	0
131.9	75.87	PIMO	Adult	5.24	0
279.88	276.55	PIMO	Adult	38.86	0
26.87	93.9	PIMO	Adult	69.1	0
264.75	9.9	PIMO	Adult	8.77	0
238.1	214.09	PIMO	Adult	14.91	0
181.07	166	PIMO	Adult	46.12	0
224.31	84.37	PIMO	Adult	22.79	0
38.63	125.43	PIMO	Adult	3.19	0
221.23	190.18	PIMO	Adult	7.04	0
200.94	159.78	PIMO	Adult	11.09	0
228.46	161.98	PIMO	Adult	6.6	0
270.46	238.39	PIMO	Adult	18.03	0
238.05	51.48	PIMO	Adult	6.73	0
58.89	144.22	PIMO	Adult	8.17	0
234.61	284.01	PIMO	Adult	8.44	0
109.06	214.35	PIMO	Adult	24.75	0
96.3	282	PIMO	Adult	20.62	0
25.27	120.85	PIMO	Adult	13.98	0
90.43	144.84	PIMO	Adult	27.49	0
239.57	99.96	PIMO	Adult	3.95	0
232.06	44.4	PIMO	Adult	13.95	0
120.28	238.09	PIMO	Adult	18.33	0
58.01	113.32	PIMO	Adult	218.4	0
55.24	151.45	PIMO	Adult	4.07	0
178.51	283.81	PIMO	Adult	41.76	0
75.59	110.17	PIMO	Adult	22.13	0
229.41	193.11	PIMO	Adult	2.49	0
299.3	149.97	PIMO	Adult	10.92	0
40.38	182.06	PIMO	Adult	48.55	0
157.42	0.2	PIMO	Adult	46.76	0
180.61	210.14	PIMO	Adult	3.11	0
136.73	88.25	PIMO	Adult	6.12	0
91.05	283.34	PIMO	Adult	12.9	0
52.56	85.58	PIMO	Adult	7.32	0
191.04	249.91	PIMO	Adult	10.38	0
71.49	175	PIMO	Adult	12.05	0
287	94.54	PIMO	Adult	114.94	0
1.34	108.07	PIMO	Adult	20.23	0
205.96	224.71	PIMO	Adult	3.21	0
183.97	29.97	PIMO	Adult	24.65	0
201.96	170.9	PIMO	Adult	8.6	0
151.21	172.71	PIMO	Adult	9.79	0
239	254.51	PIMO	Adult	16.16	0
214.82	203.86	PIMO	Adult	10.11	0
204.33	212.07	PIMO	Adult	9.89	0
276.99	29.99	PIMO	Adult	10.41	0
158.26	255.34	PIMO	Adult	11.46	0
246.2	207.14	PIMO	Adult	9.69	0
159.25	221.93	PIMO	Adult	8.36	0
143.52	255.83	PIMO	Adult	23.41	0
290.08	201.78	PIMO	Adult	14.94	0
267.45	116.65	PIMO	Adult	29.81	0
255.08	108.7	PIMO	Adult	15.99	0
28.94	150.36	PIMO	Adult	19.64	0
110.98	290.65	PIMO	Adult	7.16	0
76.33	266.61	PIMO	Adult	9.37	0
248.16	262.12	PIMO	Adult	43.96	0
251.34	37.25	PIMO	Adult	16.17	0
249.97	114.62	PIMO	Adult	5.72	0
193.77	89.17	PIMO	Adult	38.31	0
3.31	276.05	PIMO	Adult	19.52	0
53.89	271.21	PIMO	Adult	30.46	0
98.99	194.03	PIMO	Adult	2.89	0
45.4	74.44	PIMO	Adult	7.36	0
69.27	145.07	PIMO	Adult	4.11	0
66.55	143.9	PIMO	Adult	74.16	0
155.67	260.13	PIMO	Adult	14.35	0
103.03	113.29	PIMO	Adult	17.98	0
8.35	203.59	PIMO	Adult	8.26	0
244.42	46.69	PIMO	Adult	4.17	0
